frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_12,ID_13,ID_15,ID_17,ID_18,ID_20,ID_21,ID_23,ID_24,ID_25,ID_26,ID_27,ID_30,ID_31,ID_32,ID_33,ID_34,ID_36,ID_38,ID_39,ID_40,ID_41,ID_43,ID_45,ID_46,ID_47,ID_48,ID_49,ID_50,ID_51,ID_53,ID_54,ID_55,ID_56,ID_57,ID_58,ID_59,ID_62,ID_63,ID_64,ID_65,ID_67,ID_68,ID_71,ID_72,ID_74,ID_75,ID_76
1056,,,(588!224),,(1681!759),(1579!1132),(1433!1022),(1741!1217),(1122!1249),,,,,,,,,,,,,,,,(915!618),(159!94),,,,,,,,,,,,(992!919),,,,,,,,,,,(1122!653),,,(1237!566),(1338!462),,,,,,,
1057,,,(589!225),,(1681!759),(1579!1132),(1433!1023),(1739!1218),(1122!1249),,,,,,,,,,,,,,,,(915!618),(159!94),,,,,,,,,,,,(992!919),,,,,,,,,,,,,,,(1338!463),,,,,,,
1058,,,(587!225),,(1680!759),(1579!1132),(1433!1023),(1740!1217),(1121!1249),,,,,,,,,,,,,,,,(915!618),(159!94),,,,,,,,,,,,(989!919),,,,,,,,,,,,,,,(1338!460),,,,,,,
1059,,,(586!225),,(1680!759),(1579!1132),(1434!1023),(1739!1217),(1121!1249),,,,,,,,,,,,,,,,(921!618),(158!95),,,,,,,,,,,,(989!915),,,,,,,,(1419!382),,,,,,,(1338!461),,,,,,,
1060,,,(586!226),,(1680!759),(1579!1132),(1434!1023),(1741!1217),(1121!1248),,,,,,,,,,,,,,,,(915!618),(158!95),,,,,,,,,,,,(994!915),,,,,,,,,,,,,,,(1338!462),,,,,,,
1061,,,(586!226),,(1681!758),(1579!1131),(1434!1022),(1739!1217),(1121!1249),,,,,,,,,,,,,,,(447!556),(922!618),(158!95),,,,,,,,,,,,(989!919),,,,,,,,(1419!382),,,,,,,(1339!460),,,,,,,
1062,,,(584!227),,(1681!758),(1579!1132),(1434!1024),(1739!1217),(1121!1249),,,,,,,,,,,,,,,(447!550),(922!618),(158!95),,,,,,,,,,,,(989!919),,,,,,,,(1419!382),,,,,,,(1339!461),,,,,,,
1063,,,(585!228),,(1681!758),(1579!1131),(1434!1022),(1739!1216),(1120!1249),,,,,,,,,,,,,,,(444!550),(922!617),(158!94),,,,,,,,,,,,(992!919),,,,,,,,(1419!382),,,(1118!658),,,,(1339!459),,,,,,,
1064,,,(582!228),,(1681!758),(1579!1132),(1434!1023),(1739!1216),(1120!1249),,,,,,,,,,,,,,,,(922!618),(158!93),,,,,,,,,,,,(992!919),,,,,,,,,,,,,,,(1339!460),,,,,,,
1065,,,(581!229),,(1681!758),(1580!1132),(1434!1023),(1740!1217),(1120!1249),,,,,,,,,,,,,,,,(922!617),(158!94),,,,,,,,,,,,(989!919),,,,,,,,(1419!382),,,(1123!653),,,,(1339!460),,,,,,,
1066,,,(581!230),,(1681!758),(1579!1132),(1434!1023),(1740!1216),(1120!1249),,,,,,,,,,,,,,,(448!550),(922!618),(159!93),,,,,,,,,,,,(989!919),,,,,,,,(1339!460),,,(1117!654),,,,(1237!566),,,,,,,
1067,,,(581!230),,(1681!758),(1580!1132),(1434!1023),(1738!1217),(1120!1249),,,,,,,,,,,,,,,(446!550),(922!617),(159!94),,,,,,,,,,,,(989!919),,,,,,,,(1339!460),,,(1117!654),,,,(1237!566),,,,,,,
1068,,,(580!231),,(1681!758),(1579!1132),(1434!1022),(1739!1217),(1120!1250),,,,,,,,,,,,,,,(447!550),(922!617),(158!93),,,,,,,,,,,,(989!919),,,,,,,,(1339!460),,,(1125!653),,,,,,,,,,,
1069,,,(579!232),,(1681!758),(1579!1132),(1434!1023),(1740!1217),(1120!1250),,,,,,,,,,,,,,,(447!550),(915!618),(158!95),,,,,,,,,,,,(989!919),,,,,,,,(1339!460),,,(1124!654),,,,,,,,,,,
1070,,,(578!234),,(1681!758),(1579!1132),(1434!1023),(1740!1217),(1120!1250),,,,,,,,,,,,,,,(448!550),(922!617),(158!95),,,,,,,,,,,,(989!919),,,,,,,,(1339!460),,,(1124!654),,,,,,,,,,,
1071,,,(577!234),,(1681!758),(1580!1132),(1434!1023),(1739!1217),(1120!1248),,,,,,,,,,,,,,,(448!550),(915!617),(158!95),,,,,,,,,,,,(992!919),,,,,,,,(1339!459),,,(1124!654),,,,,,,,,,,
1072,,,(577!234),,(1681!758),(1579!1132),(1433!1023),(1738!1217),(1120!1250),,,,,,,,,,,,,,,(447!550),(915!617),(158!95),,,,,,,,,,,,(990!920),,,,,,,,(1338!460),,,,,,,,,,,,,,
1073,,,(576!235),,(1681!758),(1579!1132),(1433!1024),(1739!1217),(1120!1247),,,,,,,,,,,,,,,(448!550),(915!617),(157!94),,,,,,,,,,,,(990!920),,,,,,,,(1337!460),,,,,,,,,,,,,,
1074,,,(576!235),,(1681!758),(1579!1131),(1433!1022),(1738!1216),(1119!1249),,,,,,,,,,,,,,,(449!550),(922!624),(157!94),,,,,,,,,,,,(990!920),,,,,,,,(1337!460),,,(1123!653),,,(1240!562),,,,,,,,
1075,,,(575!236),,(1680!758),(1579!1131),(1434!1022),(1738!1216),(1119!1250),,,,,,,,,,,,,,,,(916!617),(158!95),,,,,,,,,,,,(992!919),,,,,,,,(1337!458),,,(1123!653),,,,,,,,,,,
1076,,,(575!236),,(1680!758),(1579!1132),(1434!1022),(1738!1216),(1119!1250),,,,,,,,,,,,,,,,(916!617),(158!93),,,,,,,,,,,,(992!920),,,,,,,,(1338!461),,,,,,,,,,,,,,
1077,,,(574!236),,(1680!758),(1579!1131),(1434!1022),(1738!1217),(1119!1250),,,,,,,,,,,,,,,,(916!617),(158!93),,,,,,,,,,,,(989!920),,,,,,,,(1338!461),,,,,,,,,(1419!382),,,,,
1078,,,(574!237),,(1681!758),(1579!1132),(1434!1022),(1738!1216),(1119!1250),,,,,,,,,,,,,,,(447!550),(916!617),(158!93),,,,,,,,,,,,(989!919),,,,,,,,(1338!459),,,(1123!658),,,,,,(1419!382),,,,,
1079,,,(573!238),,(1681!758),(1579!1132),(1435!1022),(1739!1216),(1120!1249),,,,,,,,,,,,,,,,(921!617),(158!93),,,,,,,,,,,,(992!919),,,,,,,,(1338!460),,,,,,,,,(1420!382),,,,,
1080,,,(572!238),,(1681!758),(1579!1131),(1434!1022),(1739!1216),(1120!1250),,,,,,,,,,,,,,,,(920!617),(158!93),,,,,,,,,,,,(990!919),,,,,,,,(1338!460),,,(1124!658),,,,,,(1420!381),,,,,
1081,,,(571!239),,(1681!758),(1579!1132),(1434!1022),(1739!1216),(1120!1250),,,,,,,,,,,,,,,(446!556),(915!617),(158!94),,,,,,,,,,,,(994!915),,,,,,,,(1339!460),,,(1124!658),,,,,,(1420!382),,,,,
1082,,,(571!240),,(1681!758),(1579!1132),(1434!1022),(1739!1216),(1120!1249),,,,,,,,,,,,,,,,(921!617),(158!96),,,,,,,,,,,,(990!920),,,,,,,,(1340!460),,,(1127!658),,,,,,,,,,,
1083,,,(570!240),,(1681!758),(1579!1132),(1434!1022),(1738!1216),(1120!1249),,,,,,,,,,,,,,,,(914!617),(157!95),,,,,,,,,,,,(990!919),,,,,,,,(1340!461),,,(1127!658),,,,,,(1420!382),,,,,
1084,,,(569!241),,(1681!758),(1579!1132),(1434!1024),(1739!1216),(1120!1250),,,,,,,,,,,,,,,,(914!617),(157!94),,,,,,,,,,,,(991!919),,,,,,,,(1339!461),,,(1127!658),,,,,,,,,,,
1085,,,(566!242),,(1680!758),(1579!1132),(1434!1023),(1738!1217),(1119!1249),,,,,,,,,,,,,,,(442!550),(913!617),(157!94),,,,,,,,,,,,(992!919),,,,,,,,(1339!460),,,(1126!658),,,,,,(1419!382),,,,,
1086,,,(565!243),,(1681!758),(1579!1132),(1433!1022),(1738!1216),(1120!1249),,,,,,,,,,,,,,,,(922!617),(157!93),,,,,,,,,,,,(991!920),,,,,,,,(1339!460),,,(1123!658),,,,,,,,,,,
1087,,,(564!245),,(1681!758),(1579!1132),(1433!1023),(1739!1216),(1120!1249),,,,,,,,,,,,,,,,(922!617),(157!93),,,,,,,,,,,,(992!919),,,,,,,,(1340!460),,,(1122!653),,,,,,(1419!382),,,,,
1088,,,(563!245),,(1681!758),(1579!1132),(1433!1022),(1738!1216),(1120!1248),,,,,,,,,,,,,,,(446!551),(914!617),(157!93),,,,,,,,,,,,(992!920),,,,,,,,(1340!460),,,,,,,,,,,,,,
1089,,,(563!245),,(1681!758),(1579!1132),(1433!1021),(1738!1216),(1120!1249),,,,,,,,,,,,,,,,(913!616),(157!93),,,,,,,,,,,,(992!920),,,,,,,,(1340!458),,,,,,(1236!566),,,,,,,,
1090,,,(563!245),,(1681!758),(1579!1132),(1433!1022),(1738!1217),(1120!1248),,,,,,,,,,,,,,,,(913!616),(157!93),,,,,,,,,,,,(992!920),,,,,,,,(1338!463),,,,,,,,,,,,,,
1091,,,(563!245),,(1681!758),(1579!1131),(1433!1021),(1738!1217),(1120!1248),,,,,,,,,,,,,,,,(913!623),(157!93),,,,,,,,,,,,(992!916),,,,,,,,(1338!461),,,,,,(1240!560),,,,,,,,
1092,,,(563!246),,(1681!758),(1579!1132),(1433!1021),(1738!1216),(1120!1248),,,,,,,,,,,,,,,,(913!617),(158!93),,,,,,,,,,,,(993!915),,,,,,,,(1338!462),,,,,,,,,,,,,,
1093,,,(562!247),,(1681!758),(1579!1132),(1433!1021),(1738!1216),(1119!1248),,,,,,,,,,,,,,,,(913!617),(158!93),,,,,,,,,,,,(994!916),,,,,,,,(1338!462),,,(1124!653),,,,,,,,,,,
1094,,,(562!247),,(1681!758),(1579!1132),(1433!1021),(1738!1216),(1119!1247),,,,,,,,,,,,,,,,(913!617),(158!93),,,,,,,,,,,,(992!920),,,,,,,,(1337!461),,,(1124!653),,,,,,,,,,,
1095,,,(561!248),,(1681!758),(1579!1132),(1433!1022),(1738!1216),(1119!1247),,,,,,,,,,,,,,,,(913!617),(158!92),,,,,,,,,,,,(992!920),,,,,,,,(1337!462),,,,,,,,,,,,,,
1096,,,(561!249),,(1681!758),(1579!1132),(1433!1022),(1739!1216),(1119!1247),,,,,,,,,,,,,,,(448!555),(920!617),(158!92),,,,,,,,,,,,(992!919),,,,,,,,(1337!462),,,,,,,,,,,,,,
1097,,,(560!249),,(1681!758),(1579!1132),(1434!1022),(1738!1217),(1118!1247),,,,,,,,,,,,,,,,(914!617),(157!93),,,,,,,,,,,,(994!916),,,,,,,,(1338!462),,,,,,,,,(1419!381),,,,,
1098,,,(559!250),,(1681!759),(1579!1132),(1434!1022),(1738!1216),(1118!1247),,,,,,,,,,,,,,,,(920!617),(157!94),,,,,,,,,,,,(994!916),,,,,,,,(1127!658),,,,,,,,,(1338!461),,,,,
1099,,,(558!250),,(1681!758),(1579!1132),(1433!1022),(1738!1216),(1118!1247),,,,,,,,,,,,,,,,(915!617),(157!94),,,,,,,,,,,,(992!919),,,,,,,,(1127!658),,,,,,,,,(1338!461),,,,,
1100,,,(556!251),,(1681!758),(1579!1132),(1434!1022),(1738!1217),(1117!1247),,,,,,,,,,,,,,,,(916!617),(157!94),,,,,,,,,,,,(992!920),,,,,,,,,,,,,,,,,(1338!460),,,,,
1101,,,(556!252),,(1681!758),(1580!1131),(1433!1022),(1738!1217),(1118!1247),,,,,,,,,,,,,,,,(916!617),(157!94),,,,,,,,,,,,(994!916),,,,,,,,,,,,,,,,,(1338!461),,,,,
1102,,,(556!252),,(1681!758),(1579!1131),(1433!1022),(1738!1216),(1117!1247),,,,,,,,,,,,,,,,(922!617),(157!95),,,,,,,,,,,,(994!916),,,,,,,,,,,,,,(1239!562),,,(1338!458),,,,,
1103,,,(554!252),,(1681!758),(1579!1131),(1433!1022),(1738!1216),(1117!1246),,,,,,,,,,,,,,,,(922!617),(157!94),,,,,,,,,,,,(992!920),,,,,,,,,,,,,,(1239!562),,,(1338!458),,,,,
1104,,,(553!253),,(1681!758),(1579!1131),(1434!1022),(1738!1216),(1117!1247),,,,,,,,,,,,,,,,(922!617),(157!93),,,,,,,,,,,,(992!920),,,,,,,,,,,,,,(1123!653),,,(1339!461),,,,,
1105,,,(551!253),,(1681!758),(1579!1131),(1433!1022),(1738!1216),(1117!1247),,,,,,,,,,,,,,,,(922!617),(157!93),,,,,,,,,,,,(992!920),,,,,,,,,,,,,,,,,(1239!562),,,,,
1106,,,(551!253),,(1681!758),(1579!1131),(1434!1022),(1738!1216),(1117!1247),,,,,,,,,,,,,,,,(916!617),(157!94),,,,,,,,,,,,(994!916),,,,,,,,,,,,,,,,,(1339!461),,,,,
1107,,,(549!255),,(1681!758),(1579!1131),(1434!1022),(1738!1216),(1117!1247),,,,,,,,,,,,,,,,(915!617),(158!94),,,,,,,,,,,,(992!920),,,,,,,,,,,,,,,,,(1339!460),,,,,
1108,,,(547!256),,(1681!758),(1579!1131),(1434!1022),(1738!1216),(1117!1247),,,,,,,,,,,,,,,,(916!617),(158!94),,,,,,,,,,,,(992!920),,,,,,,,,,,,,,,,,(1340!460),,,,,
1109,,,(546!258),,(1681!758),(1579!1131),(1433!1022),(1738!1217),(1117!1248),,,,,,,,,,,,,,,,(916!617),(158!93),,,,,,,,,,,,(992!920),,,,,,,,,,,,,,,,,(1339!460),,,,,
1110,,,(545!258),,(1680!758),(1579!1131),(1434!1022),(1738!1217),(1116!1248),,,,,,,,,,,,,,,,(921!617),(158!94),,,,,,,,,,,,(994!916),,,,,,,,,,,,,,,,,(1339!461),,,,,
1111,,,(545!258),,(1680!758),(1579!1131),(1433!1022),(1738!1217),(1116!1247),,,,,,,,,,,,,,,,(918!617),(158!94),,,,,,,,,,,,(994!916),,,,,,,,,,,,,,,,,(1338!461),,,,,
1112,,,(544!259),,(1681!758),(1579!1131),(1434!1022),(1738!1217),(1117!1248),,,,,,,,,,,,,,,(447!555),(922!617),(158!95),,,,,,,,,,,,(992!920),,,,,,,,,,,,,,,,,(1340!460),,,,,
1113,,,(544!261),,(1681!758),(1579!1131),(1434!1022),(1738!1217),(1117!1248),,,,,,,,,,,,,,,(447!555),(922!617),(158!95),,,,,,,,,,,,(992!920),,,,,,,,,,,,,,,,,(1340!460),,,,,
1114,,,(544!261),,(1681!758),(1579!1131),(1434!1022),(1738!1217),(1116!1248),,,,,,,,,,,,,,,,(922!617),(158!94),,,,,,,,,,,,(992!920),,,,,,,,,,,,,,,,,(1340!460),,,,,
1115,,,(543!262),,(1681!758),(1579!1131),(1434!1022),(1738!1217),(1117!1248),,,,,,,,,,,,,,,,(922!617),(158!94),,,,,,,,,,,,(991!920),,,,,,,,,,,,,,,,,(1338!460),,,,,
1116,,,(543!263),,(1681!758),(1579!1131),(1434!1022),(1738!1216),(1117!1248),,,,,,,,,,,,,,,,(921!617),(158!94),,,,,,,,,,,,(994!916),,,,,,,,,,,,,,,,,(1337!463),,,,,
1117,,,(541!264),,(1681!758),(1579!1131),(1434!1022),(1738!1216),(1117!1248),,,,,,,,,,,,,,,,(921!617),(158!93),,,,,,,,,,,,(994!915),,,,,,,,,,,(1123!652),,,,,,(1338!461),,,,,
1118,,,(540!265),,(1681!758),(1579!1132),(1434!1022),(1738!1216),(1117!1248),,,,,,,,,,,,,,,,(921!617),(158!93),,,,,,,,,,,,(992!920),,,,,,,,,,,(1123!652),,,,,,(1338!462),,,,,
1119,,,(538!266),,(1681!758),(1579!1132),(1434!1022),(1738!1216),(1117!1248),,,,,,,,,,,,,,,(447!555),(920!617),(157!94),,,,,,,,,,,,(992!920),,,,,,,,,,,(1123!652),,,,,,(1338!462),,,,,
1120,,,(537!267),,(1681!758),(1579!1131),(1434!1022),(1738!1216),(1117!1248),,,,,,,,,,,,,,,,(919!617),(157!93),,,,,,,,,,,,(992!920),,,,,,,,,,,(1123!652),,,,,,(1337!463),,,,,
1121,,,(536!268),,(1681!758),(1579!1131),(1434!1022),(1738!1216),(1117!1247),,,,,,,,,,,,,,,,(919!617),(157!93),,,,,,,,,,,,(992!920),,,,,,,,,,,(1123!653),,,,,,(1338!464),,,,,
1122,,,(536!268),,(1681!758),(1580!1132),(1434!1022),(1738!1216),(1117!1247),,,,,,,,,,,,,,,,(922!617),(157!94),,,,,,,,,,,,(992!920),,,,,,,,,,,(1123!653),,,,,,(1338!461),,,,,
1123,,,(535!269),,(1681!758),(1579!1131),(1434!1022),(1738!1216),(1117!1248),,,,,,,,,,,,,,,,(918!617),(157!95),,,,,,,,,,,,(992!920),,,,,,,,,,,,,,,,,(1339!461),,,,,
1124,,,(534!268),,(1681!758),(1579!1131),(1434!1022),(1738!1217),(1117!1247),,,(54!683),,,,,,,,,,,,,(921!624),(157!94),,,,,,,,,,,,(992!920),,,,,,,,,,,(1123!653),,,,,,(1338!461),,,,,
1125,,,(533!269),,(1681!758),(1579!1131),(1434!1022),(1738!1217),(1117!1248),,,,,,,,,,,,,,,,(918!616),(157!94),,,,,,,,,,,,(992!920),,,,,,,,,,,(1123!653),,,,,,(1338!460),,,,,
1126,,,(532!271),,(1681!758),(1579!1131),(1434!1022),(1738!1217),(1117!1248),,,(55!683),,,,,,,,,,,,,(918!615),(157!94),,,,,,,,,,,,(992!920),,,,,,,,,,,(1123!653),,,,,,(1339!461),,,,,
1127,,,(531!271),,(1681!758),(1579!1131),(1434!1022),(1738!1216),(1117!1248),,,,,,,,,,,,,,,,(920!617),(157!94),,,,,,,,,,,,(992!920),,,,,,,,,,,(1123!653),,,,,,(1339!461),,,,,
1128,,,(530!272),,(1681!758),(1579!1132),(1434!1022),(1738!1216),(1117!1248),,,(55!684),,,,,,,,,,,,,(921!617),(157!94),,,,,,,,,,,,(992!920),,,,,,,,,,,(1123!653),,,,,,(1340!460),,,,,
1129,,,(529!273),,(1681!758),(1579!1132),(1434!1022),(1739!1216),(1118!1248),,,(55!685),,,,,,,,,,,,,(921!617),(157!94),,,,,,,,,,,,(992!920),,,,,,,,,,,(1123!653),,,,,,(1340!460),,,,,
1130,,,(528!273),,(1681!758),(1579!1131),(1434!1022),(1738!1217),(1118!1248),,,(54!686),,,,,,,,,,,,,(921!617),(157!94),,,,,,,,,,,,(994!915),,,,,,,,,,,(1123!653),,,,,,(1339!461),(1240!562),,,,
1131,,,(527!274),,(1681!758),(1579!1131),(1434!1022),(1738!1216),(1118!1248),,,(54!686),,,,,,,,,,,,,(920!617),(157!94),,,,,,,,,,,,(993!920),,,,,,,,,,,(1123!653),,,,,,(1340!461),(1239!562),,,,
1132,,,(526!275),,(1681!758),(1579!1131),(1434!1022),(1738!1217),(1118!1248),,,,,,,,,,,,,,,,(921!618),(157!94),,,,,,,,,,,,(992!920),,,,,,,,,,,,,,,,,(1340!462),(1240!562),,,,
1133,,,(528!277),,(1681!758),(1579!1132),(1434!1022),(1738!1217),(1118!1248),,,(55!687),,,,,,,,,,,,,(921!618),(157!94),,,,,,,,,,,,(992!920),,,,,,,,,,,,,,,,,(1338!460),,,,,
1134,,,(525!277),,(1681!758),(1579!1131),(1434!1022),(1738!1216),(1117!1248),,,,,,,,,,,,,,,,(920!618),(156!95),,,,,,,,,,,,(992!920),,,,,,,,,,,,,,,,,(1338!461),(1240!562),,,,
1135,,,(524!278),,(1681!758),(1579!1131),(1434!1023),(1738!1216),(1118!1248),,,(57!687),,,,,,,,,,,,,(920!618),(157!95),,,,,,,,,,,,(992!920),,,,,,,,,,,,,,,,,(1338!463),(1239!562),,,,
1136,,,(522!279),,(1681!758),(1579!1132),(1434!1023),(1738!1217),(1117!1248),,,,,,,,,,,,,,,,(920!618),(157!94),,,,,,,,,,,,(992!920),,,,,,,,,,,,,,,,,(1339!461),,,,,
1137,,,(521!280),,(1681!759),(1579!1132),(1434!1023),(1738!1217),(1118!1249),,,(59!690),,,,,,,,,,,,,(920!618),(157!95),,,,,,,,,,,,(992!920),,,,,,,,,,,(1123!653),,,,,,(1339!462),,,,,
1138,,,(520!281),,(1681!759),(1580!1132),(1434!1023),(1738!1217),(1118!1248),,,(59!688),,,,,,,,,,,,,(920!619),(157!95),,,,,,,,,,,,(992!920),,,,,,,,,,,(1126!658),,,,,,(1339!461),(1240!562),,,,
1139,,,(520!282),,(1681!759),(1579!1132),(1434!1023),(1738!1217),(1118!1248),,,(58!690),,,,,,,,,,,,,(921!619),(157!94),,,,,,,,,,,,(992!920),,,,,,,,,,,(1126!658),,,,,,(1339!460),(1240!562),,,,
1140,,,(519!282),,(1681!759),(1579!1132),(1434!1023),(1738!1217),(1118!1248),,,,,,,,,,,,,,,,(922!619),(157!95),,,,,,,,,,,,(992!920),,,,,,,,,,,(1125!658),,,,,,(1340!461),(1240!562),,,,
1141,,,(518!283),,(1681!759),(1579!1132),(1434!1023),(1738!1217),(1118!1248),,,(64!688),,,,,,,,,,,,(443!555),(922!619),(157!96),,,,,,,,,,,,(992!920),,,,,,,,,,,(1127!658),,,,,,(1340!461),,,,,
1142,,,(516!284),,(1681!758),(1580!1132),(1434!1023),(1738!1217),(1119!1248),,,(65!686),,,,,,,,,,,,,(921!619),(156!95),,,,,,,,,,,,(992!920),,,,,,,,,,,,,,,,,(1420!382),,,,,
1143,,,(515!284),,(1681!759),(1580!1132),(1435!1023),(1738!1217),(1119!1248),,,(65!686),,,,,,,,,,,,,(919!619),(157!95),,,,,,,,,,,,(994!915),,,,,,,,,,,,,,,,,(1420!382),,(1339!460),,,
1144,,,(515!284),,(1680!758),(1579!1131),(1434!1022),(1738!1216),(1119!1246),,,(66!685),(246!47),,,,,,,,,,,,(921!619),(156!94),,,,,,,,,,,,(993!916),,,,,,,,,,,,,,,,,,,(1340!459),,,
1145,,,(513!285),,(1680!758),(1579!1131),(1434!1022),(1738!1216),(1119!1247),,,(68!685),(246!47),,,,,,,,,,,,(919!619),(156!95),,,,,,,,,,,,(992!920),,,,,,,,,,,,,,,,,,,(1340!460),,,
1146,,,(512!285),,(1681!758),(1579!1132),(1434!1022),(1738!1216),(1118!1247),,,(70!685),,,,,,,,,,,,,(920!618),(156!95),,,,,,,,,,,,(992!920),,,,,,,,,,,(1128!658),,,,,,,,(1340!461),,,
1147,,,(512!286),,(1681!758),(1579!1131),(1434!1022),(1738!1216),(1119!1247),,,,,,,,,,,,,,,,(920!618),(156!96),,,,,,,,,,,,(992!920),,,,,,,,,,,,,,,,,,,(1419!382),,,
1148,,,(510!286),,(1680!758),(1579!1131),(1433!1022),(1738!1216),(1119!1248),,,,,,,,,,,,,,,,(920!618),(156!95),,,,,,,,,,,,(994!915),,,,,,,,,,,,,,,,,,,(1340!460),,,
1149,,,(509!287),,(1680!758),(1579!1132),(1433!1022),(1738!1216),(1119!1248),,,,,,,,,,,,,,,,(919!618),(156!95),,,,,,,,,,,,(994!915),,,,,,,,,,,,,,,,,,,(1340!461),,,
1150,,,(508!288),,(1680!758),(1579!1132),(1434!1022),(1738!1217),(1119!1248),,,(74!681),,,,,,,,,,,,,(919!618),(156!96),,,,,,,,,,,,(994!916),,,,,,,,,,,(1116!654),,,,,,,,(1338!464),,,
1151,,,(507!289),,(1681!759),(1579!1132),(1434!1022),(1738!1217),(1119!1248),,,,,,,,,,,,,,,,(919!618),(156!96),,,,,,,,,,,,(994!916),,,,,,,,,,,(1121!652),,,,,,,,(1338!461),,,
1152,,,(506!290),,(1681!759),(1579!1132),(1433!1023),(1738!1217),(1119!1248),,,(84!677),,,,,,,,,,,,,(919!618),(156!95),,,,,,,,,,,,(992!917),,,,,,,,,,,(1118!657),,,,,,,,(1339!461),,,
1153,,,(506!291),,(1681!759),(1579!1132),(1433!1023),(1739!1217),(1119!1248),,,(83!676),,,,,,,,,,,,,(918!622),(157!95),,,,,,,,,,,,(992!917),,,,,,,,,,,,,,,,,,,(1339!461),,,
1154,,,(505!293),,(1686!763),(1579!1132),(1434!1023),(1738!1217),(1119!1248),,,(82!676),,,,,,,,,,,,,(919!619),(157!95),,,,,,,,,,,,(992!920),,,,,,,,,,,,,,,,,,,(1339!461),,,
1155,,,(505!293),,(1681!759),(1579!1132),(1434!1022),(1738!1216),(1119!1247),,,(87!676),,,,,,,,,,,,,(919!619),(157!95),,,,,,,,,,,,(992!920),,,,,,,,,,,,,,,,,,,(1339!463),,,
1156,,,(504!294),,(1681!759),(1579!1131),(1433!1022),(1738!1216),(1119!1247),,,,,,,,,,,,,,,,(920!619),(157!94),,,,,,,,,,,,(992!917),,,,,,,,,,,(1123!652),,,,,,,,(1339!463),,,
1157,,,(502!295),,(1680!759),(1579!1131),(1434!1022),(1738!1216),(1119!1247),,,,,,,,,,,,,,,,(920!619),(157!94),,,,,,,,,,,,(992!920),,,,,,,,,,,(1123!652),,,,,,,,(1340!461),,,
1158,,,(501!296),,(1681!758),(1579!1131),(1434!1022),(1738!1216),(1119!1247),,,,,,,,,,,,,,,,(921!619),(157!94),,,,,,,,,,,,(992!920),,,,,,,,,,,(1124!652),,,,,,,,(1340!460),,,
1159,,,(500!297),,(1681!758),(1579!1131),(1434!1022),(1738!1216),(1118!1247),,,(92!673),,,,,,,,,,,,,(921!619),(156!95),,,,,,,,,,,,(992!920),,,,,,,,,,,,,,,,,,,(1340!460),,,
1160,,,(499!298),,(1680!758),(1579!1131),(1434!1022),(1738!1216),(1119!1247),,,(92!670),(247!47),,,,,,,,,,,(443!555),(921!619),(156!95),,,,,,,,,,,,(992!920),,,,,,,,,,,,,,,,,,,(1339!461),,,
1161,,,(497!299),,(1681!759),(1579!1132),(1434!1022),(1738!1217),(1119!1248),,,(95!668),(247!47),,,,,,,,,,,(443!555),(919!619),(157!96),,,,,,,,,,,,(992!920),,,,,,,,,,,,,,,,,,,(1338!462),,,
1162,,,(496!300),,(1681!759),(1579!1132),(1434!1022),(1738!1216),(1119!1247),,,(97!667),,,,,,,,,,,,,(919!619),(157!95),,,,,,,,,,,,(992!920),,,,,,,,,,,(1123!652),,,,,,,,(1338!461),,,
1163,,,(495!301),,(1681!759),(1579!1132),(1434!1022),(1738!1216),(1120!1247),,,,,,,,,,,,,,,,(919!619),(157!96),,,,,,,,,,,,(992!920),,,,,,,,,,,(1123!652),,,,,,,,(1339!463),,,
1164,,,(494!302),,(1681!760),(1579!1132),(1434!1022),(1738!1217),(1119!1247),,,,,,,,,,,,,,,(443!555),(919!619),(157!95),,,,,,,,,,,,(992!919),,,,,,,,,,,(1128!658),,,,,,,,(1338!463),,,
1165,,,(492!303),,(1681!759),(1579!1132),(1434!1022),(1738!1217),(1119!1247),,,,,,,,,,,,,,,(443!555),(919!619),(157!94),,,,,,,,,,,,(994!915),,,,,,,,,,,(1128!658),,,,,,,,(1339!462),,,
1166,,,(492!304),,(1681!759),(1580!1132),(1434!1022),(1738!1217),(1119!1247),,,(107!659),,,,,,,,,,,,(443!555),(921!619),(157!96),,,,,,,,,,,,(990!915),,,,,,,,,,,,,,,,,,,(1339!461),,,
1167,,,(491!304),,(1681!759),(1579!1132),(1434!1022),(1738!1217),(1119!1248),,,(108!659),,,,,,,,,,,,(448!555),(921!618),(157!94),,,,,,,,,,,,(992!919),,,,,,,,,,,,,,,,,,,(1340!460),,,
1168,,,(490!305),,(1681!760),(1579!1132),(1434!1022),(1738!1217),(1119!1248),,,,,,,,,,,,,,,(446!555),(919!618),(157!95),,,,,,,,,,,,(990!919),,,,,,,,,,,,,,,,,,,(1128!657),,,
1169,,,(489!307),,(1681!759),(1579!1131),(1434!1022),(1738!1216),(1119!1247),,,(110!656),,,,,,,,,,,,,(919!618),(156!96),,,,,,,,,,,,(989!919),,,,,,,,,,,,,,,,,,,(1128!657),(1339!460),,
1170,,,(489!308),,(1681!759),(1579!1131),(1434!1022),(1738!1216),(1119!1247),,,(111!654),,,,,,,,,,,,(447!555),(920!618),(157!96),,,,,,,,,,,,(989!919),,,,,,,,,,,,,,,,,,,(1128!658),(1339!461),,
