frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_12,ID_13,ID_14,ID_15,ID_16,ID_17,ID_18,ID_19,ID_20,ID_21,ID_22,ID_23,ID_24,ID_25,ID_26,ID_27,ID_28,ID_29,ID_30,ID_31,ID_32,ID_33,ID_34,ID_35,ID_36,ID_37,ID_38,ID_39,ID_40,ID_41,ID_43,ID_44,ID_45,ID_46,ID_47,ID_48,ID_50,ID_52,ID_53,ID_54,ID_57,ID_67,ID_68,ID_69,ID_70,ID_71,ID_72,ID_74,ID_75,ID_76,ID_77,ID_78,ID_80,ID_82,ID_83,ID_84,ID_85,ID_86,ID_88,ID_89,ID_90,ID_91,ID_92,ID_93,ID_94,ID_95,ID_98,ID_99,ID_100,ID_103,ID_104,ID_105,ID_106,ID_107,ID_108,ID_109,ID_110,ID_111,ID_112,ID_113,ID_114,ID_115,ID_116,ID_118,ID_119,ID_120,ID_121,ID_122,ID_123,ID_124,ID_125,ID_126,ID_127,ID_128,ID_129,ID_130,ID_131,ID_132,ID_133,ID_134,ID_135,ID_136,ID_137,ID_141
494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1201,607)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1195,616)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2258,1155)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2255,1156)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2251,1158)",,,,,"(2024,261)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1835,243)","(1827,257)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1833,243)","(1827,255)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2021,260)",,,,,,,,,,,,,,,,"(1834,246)","(1824,257)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,,,,,,,,,"(1185,606)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1834,243)","(1823,260)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1834,243)","(1823,259)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1187,606)",,,,,,,,,,,,,,,"(1172,614)","(1063,1192)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1835,243)",,,"(2006,250)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1183,611)",,,,,,,,,,,,,,,"(1171,615)","(1063,1188)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2007,251)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1170,616)",,,,,,,,,,,,,,,"(1203,609)","(1062,1190)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2006,252)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1170,615)",,,,,,,,,,,,,,,"(1185,614)","(1059,1189)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,,,,,,,,,"(1184,620)",,,,,,,,,,,,,,,,,,,,"(1169,616)",,,,,,,,,,,,,,,"(1185,609)","(1062,1187)",,,,,,,,,,,,,,,,,,,,,"(1999,254)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,,,,,,,,,"(1183,623)",,,,,,,,,,,,,,,,,,,,"(1169,618)",,,,,,,,,,,,,,,"(1184,609)","(1062,1190)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1054,1202)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,,,,,,,,,"(1201,614)",,,,,,,,,,,,,,,,,,,,"(1169,619)",,,,,,,,,,,,,,,"(1182,616)","(1062,1189)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1055,1201)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1185,614)",,,,,,,,,,,,,,,"(1200,615)","(1065,1190)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1054,1201)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1174,617)",,,,,,,,,,,,,,,,"(1065,1193)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1993,260)",,,"(1055,1201)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1180,616)",,,,,,,,,,,,,,,,"(1062,1195)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1843,243)","(1992,262)",,,"(1055,1204)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1177,615)",,,,,,,,,,,,,,,,"(1066,1194)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1844,246)",,,"(1833,260)","(1058,1206)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1846,247)",,,"(1835,259)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1846,258)",,,,,,,,,,,,,,,,,"(1832,258)","(1850,249)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1078,1191)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1172,619)",,,,,,,,,,,,,,,,,,,,,,,,,,,
527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1179,620)","(1196,618)",,,,,,,,,,,,,,,,,,,,,,,,,,
528,,,,,,,,,,,,,,,,,,,,,"(1920,1746)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1195,618)",,,,,,,,,,,,,,,,,,,,,,,,,,
529,,,,,,,,,"(1174,616)",,,,,,,,,,,,"(1974,1836)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1989,1855)",,,,,,,,,,,,,,,,,"(1178,625)",,,,,,,,,,,,,,,,,,,,,,,,,,
530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1986,1855)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1178,617)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1986,1856)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1179,624)",,,,,,,,,,,,,,,"(1178,614)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1988,1856)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1179,619)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1987,1856)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,,,,,,,,,,,,,,,,,,,,"(1609,1757)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1988,1855)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1986,1857)",,,,,,,,,,,,,,,,"(1177,620)",,,,,,,,,,,,,,,,,,,,,,,,,,,
536,,,,,,,,,,,,,,,,,,,,,,"(1591,1811)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1987,1856)",,,,,,,,,"(1867,239)",,,,,,,"(1176,622)","(1161,628)",,,,,,,,,,,,,,,,,,,,,,,,,,
537,,,,,,,,,,,,,,,,,,,,,,"(1599,1846)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1988,1855)",,,,,,,,,"(1875,239)",,,,,,,"(1179,621)","(1161,627)",,,,,,,,,,,,,,,,,,,,,,,,,,
538,,,,,,,,,,,,,,,,,,,,,,"(1620,1825)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1987,1856)",,,,,,,,,,,,,"(1109,1295)",,,"(1170,616)","(1160,628)",,,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,,,,,,,,,,,,,,,,,,,"(1637,1832)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1987,1856)",,,,,,,,,,,,,,,,"(1164,624)",,,,,,,,,,,,,,,,,,,,,,,,,,,
540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1987,1856)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1646,1838)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1987,1856)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,,,,,,,,,,,,,,,,,,,,"(1639,1832)",,,,,,,,,,,,,,,,,,,,,"(1647,1837)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1987,1857)",,,,,,,,,,,,,,,"(1110,1302)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,,,,,,,,,"(1158,631)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1988,1856)",,,,,,,,,,,,"(1877,239)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1994,1854)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1997,1854)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1108,1302)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2002,1853)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2008,1852)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2014,1851)",,,,,,,,,,,,,"(1108,1304)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1167,615)",,,,,,,,,,,,,,,"(1159,630)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2017,1850)",,,,,,,,,,,,,"(1109,1309)","(1107,1243)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1154,635)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2022,1850)",,,,,,,,,,,,,"(1111,1313)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1160,628)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2026,1849)",,,,,,,,,,,,,"(1113,1318)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1161,629)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2031,1848)",,,,,,,,,,,,,,,,"(1167,618)","(1154,635)",,,,,,,,,,,,,,,,,,,,,,,,,,
553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1154,635)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2034,1848)",,,,,,,,,,,,,,,"(1126,1364)",,"(1164,617)",,,,,,,,,,,,,,,,,,,,,,,,,,
554,,,,,,,,,,,,,,,,,,,,,,,,,,"(1058,961)",,,"(1154,637)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2038,1848)",,,,,,,,,,,,,,,"(1127,1368)",,"(1163,618)",,,,,,,,,,,,,,,,,,,,,,,,,,
555,,,,,,,,,"(1152,645)",,,,,,,,,,,,,,,,,"(1057,961)",,,"(1155,630)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2039,1848)",,,,,,,,,,,,,,,,,"(1164,625)",,,,,,,,,,,,,,,,,,,,,,,,,,
556,,,,,,,,,,,,,,,,,,,,,,,,,,"(1056,962)",,,"(1161,629)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2042,1847)",,,,,,,,,,,,,,,,,"(1151,636)",,,,,,,,,,,,,,,,,,,,,,,,,,
557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1132,1379)",,,,,,,,,,,,,,,,,,,,,"(1989,250)",,,,,,,"(2046,1847)",,,,,,,,,,,"(1726,290)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1158,630)",,,,,,,,,,,,,,,,,,,,,,"(1993,251)",,,,,,,"(2046,1846)",,,,,,,,,,,,,,,,"(1149,642)",,,,,,,,,,,,,,,,,,,,,,,,,,,
559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1158,628)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2047,1846)",,,,,,,,,,,,,,,,"(1149,645)",,,,,,,,,,,,,,,,,,,,,,,,,,,
560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1152,639)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2048,1846)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2057,1847)",,,,,,,,,"(2004,251)","(1986,251)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,,,,,,"(1145,649)",,,,,,,,,,,,,,,,,,,,"(1154,633)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2054,1846)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2055,1845)",,,,,,,,,,,"(1714,278)","(2024,253)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1142,665)",,,,,,,,,,,,,,,,,,,,,,"(2002,252)",,,,,,,"(2059,1845)",,,,,,,,,"(2020,250)","(1962,244)","(1888,238)","(2026,252)",,"(1140,1397)",,"(1149,648)","(1154,634)",,,,,,,,,,,,,,,,,,,,,,,,,,
565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2062,1846)",,,,,,,,,,,"(1691,267)","(2030,253)",,"(1136,1418)",,"(1141,666)","(1149,648)",,,,,,,,,,,,,,,,,,,,,,,,,,
566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1896,241)",,,,,,,"(2065,1846)",,,,,,,,,,,"(1690,264)","(1959,247)",,"(1142,1401)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,,,,,,,,,,,,,,,,,,,,,,,,,,"(1054,965)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1896,242)",,,,,,,"(2067,1846)",,,,,,,,,"(2052,256)","(1907,245)","(1689,265)","(1966,247)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,,,,,,,,,,,,,,,,,,,,,,,,,,"(1054,965)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1899,242)",,,,,,,"(2068,1845)",,,,,,,,,,"(1912,246)","(1687,265)","(1973,248)","(1146,1408)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,,,,,,,,,"(1143,660)",,,,,,,,,,,,,,,,,"(1054,964)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1902,242)",,,,,,,,,,,,,,,,,,"(1687,263)","(1916,243)","(1149,1420)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,,,,,,,,,"(1142,659)",,,,,,,,,,,,"(2076,1845)",,,,,"(1055,964)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1923,247)",,,,,,,,,,,,,,,,,,"(1683,265)","(1909,243)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,,,,,,,,,"(1143,661)",,,,,,,,,,,,,,,,,"(1054,964)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1926,246)",,,,,,,,,,,,,,,,"(1999,250)","(1985,250)","(1685,266)","(1915,242)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,,,,,,,,,,,,,,,,,,,,,,,,,,"(1055,964)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1928,246)",,,,,,,,,,,,,,,,"(1983,249)","(1920,242)","(1684,265)","(1911,242)",,,"(1165,1442)",,,,"(1794,245)",,,,,,,,,,,,,,,,,,,,,,,,
573,,,,,,,,,,,,,,,,,,,,,,,,,,"(1055,962)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1994,249)",,,,,,,,,,,,,,,,,,,"(1923,244)",,,,,,,"(1793,245)","(2070,266)",,,,,,,,,,,,,,,,,,,,,,,
574,,,,,,,,,,,,,,,,,,,,,,,,,,"(1055,963)",,,"(1143,661)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1993,249)",,,,,,,,,,,,,,,,,,,"(1928,244)",,,,,,,"(1793,246)","(2068,270)",,,,,,,,,,,,,,,,,,,,,,,
575,,,,,,,,,,,,,,,,,,,,,,,,,,"(1058,963)",,,"(1141,663)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1996,249)",,,,,,,,,,,,,,,,,,,"(1933,247)",,,,,,,"(1792,246)",,,,,,,,,,,,,,,,,,,,,,,,
576,,,,,,,,,,,,,,,,,,,,,,,,,,"(1055,965)",,,"(1140,665)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1994,248)",,,,,,,,,,,,,,,,,,,"(1937,245)",,,,,,,"(1786,249)",,,,,,,,,,,,,,,,,,,,,,,,
577,,,,,,,,,,,,,,,,,,,,,,,,,,"(1055,970)",,,"(1139,663)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1999,249)",,,,,,,,,,,,,,,,"(2062,264)",,,"(1940,246)",,,,,,,"(1788,249)",,"(1075,973)",,,,,,,,,,,,,,,,,,,,,,
578,,,,,,,,,,,,,,,,,,,,,,,,,,"(1054,967)",,,"(1139,668)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2028,253)",,,,,,,,,,,,,,,,"(2065,262)",,,"(1943,246)",,,,,,,"(1792,249)",,"(1073,971)",,,,,,,,,,,,,,,,,,,,,,
579,,,,,,,,,,,,,,,,,,,,,,,,,,"(1054,967)",,,"(1138,666)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1949,246)",,,,,,,"(1792,249)",,"(1073,973)",,,,,,,,,,,,,,,,,,,,,,
580,,,,,,,,,,,,,,,,,,,,,,,,,,"(1054,967)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2025,253)",,"(1952,245)",,,,,,,"(1790,250)",,"(1073,972)",,,,,,,,,,,,,,,,,,,,,,
581,,,,,,,,,,,,,,,,,,,,,,,,,,"(1054,969)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2038,256)",,"(2026,251)",,,,,,,"(1791,251)",,"(1072,973)",,,,,,,,,,,,,,,,,,,,,,
582,,,,,,,,,,,,,,,,,,,,,,,,,,"(1055,971)",,,,,,,,,,,,,,,,,,"(1137,670)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1974,247)",,"(2033,253)",,,,,,,"(1792,250)","(1959,246)","(1072,976)",,,,,,,,,,,,,,,,,,,,,,
583,,,,,,,,,,,,,,,,,,,,,,,,,,"(1069,975)",,,,,,,,,,,,,,,,,,"(1139,668)",,,,,,,,,,,,,,,,,,,,,,"(2046,258)",,,,,,,,,,,,,,,,,"(1976,247)",,"(2031,253)",,,,,"(1132,684)",,"(1791,250)","(1962,250)",,,,,,,,,,,,,,,,,,,,,,,
584,,,,,,,,,,,,,,,,,,,,,,,,,,"(1048,963)",,,,,,,,,,,,,,,,,,"(1135,679)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(1969,247)",,"(2029,252)",,,,,,,"(1790,251)","(2045,258)",,,,,,,,,,,,,,,,,,,,,,,
585,,,,,,,,,,,,,,,,,,,,,,,,,,"(1048,967)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2046,256)",,"(2039,253)",,,,,,,,"(2054,260)",,,,,,,,,,,,,,,,,,,,,,,
586,,,,,,,,,,,,,,,,,,,,,,,,,,"(1049,965)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2059,265)",,"(2048,258)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
