frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_13,ID_14,ID_15,ID_16,ID_17
180,"(344,1013)","(378,992)",,"(1123,807)","(1011,632)","(46,376)","(1311,292)","(748,261)","(690,88)","(319,113)","(646,58)",,,,,,
181,"(344,1013)","(378,992)",,"(1123,807)","(1011,632)",,"(1311,292)","(748,260)","(689,86)","(319,110)","(646,58)",,,,,,
182,"(344,1012)","(378,992)",,"(1123,808)","(1011,632)",,"(1311,293)","(749,261)","(688,89)","(319,110)","(646,59)",,,,,,
183,"(343,1014)","(378,993)",,"(1123,808)","(1012,632)",,"(1310,293)","(748,261)","(688,87)","(318,110)","(646,55)",,,,,,
184,"(339,1014)","(378,993)",,"(1123,808)","(1012,632)",,"(1311,293)","(748,262)","(688,87)","(317,111)","(646,59)",,,,,,
185,"(344,1014)","(378,993)",,"(1123,808)","(1011,633)",,"(1310,293)","(748,261)","(688,87)","(317,110)","(646,59)",,,,,,
186,"(343,1014)","(378,993)",,"(1123,808)","(1011,633)",,"(1310,293)","(748,261)","(686,87)","(317,109)","(646,59)",,,,,,
187,"(337,1014)","(378,993)",,"(1123,808)","(1011,632)",,"(1311,293)","(749,261)","(687,88)","(315,110)","(646,59)",,,,,,
188,"(338,1014)","(378,993)",,"(1123,808)",,,"(1311,294)","(749,261)","(687,87)","(315,110)","(646,59)",,,,,,
189,"(342,1013)","(378,992)",,"(1123,808)",,,"(1311,293)","(748,261)","(687,87)","(315,109)","(646,58)",,,,,,
190,"(342,1013)","(378,992)",,"(1123,807)",,,"(1311,293)","(749,261)","(685,86)","(314,110)","(646,58)",,,,,,
191,"(342,1014)","(379,992)",,"(1123,808)","(1012,632)","(46,377)","(1311,293)","(748,261)","(687,90)","(314,108)","(646,59)",,,,,,
192,"(342,1013)","(379,992)",,"(1124,807)","(1012,632)",,"(1311,293)","(749,260)","(685,82)","(314,108)","(646,58)",,,,,,
