frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_12,ID_13,ID_14
168,"(750,856)","(281,854)","(519,827)","(443,452)","(1116,346)","(1059,269)",,"(709,77)","(798,59)",,"(1365,78)",,,,
169,"(750,856)","(281,854)","(519,827)","(443,451)","(1116,345)","(1059,268)","(942,221)","(712,75)","(797,59)",,"(1364,78)",,,,
170,"(750,856)","(281,855)","(520,827)","(445,451)","(1117,346)","(1059,268)","(943,220)","(712,73)","(797,60)",,"(1365,78)",,,,
171,"(750,856)","(281,855)","(520,827)","(445,451)","(1117,350)","(1059,268)","(943,221)","(711,73)","(794,59)",,"(1364,78)",,,,
172,"(750,856)","(281,855)","(519,827)","(446,451)","(1117,346)","(1059,269)","(943,221)","(712,73)","(797,59)",,"(1364,78)",,,,
173,"(750,857)","(281,855)","(520,828)","(447,450)","(1117,347)","(1060,269)","(944,221)","(712,73)","(793,59)",,"(1364,79)",,,,
174,"(751,856)","(281,855)","(520,828)","(448,450)","(1117,350)","(1059,269)","(944,222)","(709,79)","(792,59)",,"(1364,79)",,,,
175,"(751,856)","(281,855)",,"(449,450)",,"(1061,268)","(944,221)","(713,71)","(789,61)",,"(1364,78)",,,,
176,"(751,856)","(281,855)","(520,827)","(449,450)","(1117,350)","(1059,269)","(944,221)","(713,77)","(788,62)",,"(1363,79)",,,,
177,"(751,856)","(281,855)","(520,827)","(450,450)",,"(1060,269)","(944,221)","(715,71)","(788,61)",,"(1364,78)",,,,
178,"(751,856)","(281,855)","(521,828)","(451,450)","(1117,346)","(1060,269)","(944,221)","(714,69)","(787,63)",,"(1365,79)",,,,
179,"(751,856)","(281,855)","(521,828)","(451,450)",,"(1060,269)","(943,221)","(713,76)","(789,62)",,"(1364,79)",,,,
180,"(751,856)","(281,855)","(521,828)","(451,450)",,"(1060,269)","(944,221)","(713,76)","(788,61)",,"(1364,79)",,,,
181,"(751,856)","(281,855)","(520,828)","(451,450)","(1118,350)","(1060,269)",,"(713,76)","(786,62)",,"(1364,79)",,,,
182,"(751,856)","(281,855)","(521,828)","(451,450)","(1119,350)","(1060,269)",,"(712,76)","(785,62)",,"(1364,80)",,,,
183,"(751,856)","(281,855)","(520,828)","(451,450)","(1118,346)","(1060,269)","(944,221)","(713,77)","(786,62)",,"(1364,79)",,,,
184,"(751,856)","(281,855)","(520,828)","(452,449)","(1118,348)","(1060,269)","(943,221)","(713,77)","(782,62)",,"(1363,79)",,,,
185,"(750,855)","(281,855)","(520,827)","(452,448)","(1117,345)","(1060,269)",,"(712,77)","(781,62)",,"(1364,79)",,,,
186,"(751,855)","(281,854)","(520,827)","(453,448)","(1117,344)","(1060,269)","(943,220)","(713,76)","(781,63)",,"(1364,79)",,,,
187,"(750,856)","(281,855)","(520,827)","(452,448)","(1117,344)","(1060,269)","(944,220)","(712,77)","(779,62)",,"(1363,79)",,,,
188,"(751,856)","(281,855)","(520,828)","(452,447)","(1118,347)","(1061,269)","(944,221)","(708,79)","(778,64)",,"(1363,79)",,,,
189,"(751,856)","(281,855)","(520,827)","(452,447)","(1116,343)","(1059,269)","(943,220)","(712,77)","(777,62)",,"(1361,80)",,,,
190,"(751,856)","(281,855)","(520,827)","(453,447)","(1116,344)","(1060,269)","(943,221)","(712,77)","(779,61)",,"(1361,80)",,,,
191,"(751,856)","(281,855)","(520,827)","(453,447)","(1115,342)","(1059,269)","(943,221)","(712,77)","(776,63)",,"(1361,79)",,,,
192,"(750,856)","(281,854)","(519,827)","(453,446)","(1115,341)","(1060,269)","(943,221)","(712,76)","(774,62)",,"(1360,78)",,,,
193,"(750,856)","(281,855)","(520,827)","(453,446)","(1114,342)","(1059,269)","(943,221)","(712,77)","(775,63)",,"(1359,78)",,,,
194,"(751,856)","(281,855)","(520,828)","(454,447)","(1114,342)","(1060,270)","(943,221)","(712,77)","(775,63)",,"(1359,78)",,,,
195,"(750,856)","(281,855)","(520,827)","(452,448)","(1114,342)","(1060,269)","(943,221)","(713,77)","(774,59)",,"(1359,78)",,,,
196,"(751,856)","(281,855)","(520,828)","(456,447)","(1115,342)","(1060,269)","(943,221)","(713,77)","(772,62)",,"(1360,78)",,,,
197,"(751,856)","(281,855)","(520,828)",,"(1115,342)","(1060,269)","(946,220)","(713,77)","(774,59)",,"(1360,78)",,,,
198,"(751,856)","(281,856)","(520,828)","(457,447)","(1114,342)","(1060,270)","(945,223)","(713,77)","(775,60)",,"(1360,78)",,,,
199,"(751,856)","(281,855)","(521,828)","(457,446)","(1114,342)","(1060,269)","(945,221)","(711,76)","(769,63)",,"(1360,78)",,,,
200,"(751,856)","(281,855)","(520,828)","(457,446)","(1114,341)","(1060,269)","(944,221)","(713,76)","(768,62)",,"(1361,78)",,,,
