frame,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_12,ID_13,ID_14,ID_15,ID_16,ID_17,ID_18,ID_19,ID_20,ID_21,ID_22,ID_24,ID_25,ID_26,ID_27
2523,"(906,167)",,"(827,1006)",,,,,,"(986,769)",,,,,,,,,,"(1131,815)",,,"(1199,1017)",,,,
2524,"(911,165)","(1285,324)","(824,1003)",,,,,,"(989,763)",,,,,,,,,,"(1132,818)",,,"(1198,1017)",,,,
2525,"(914,160)","(1285,326)","(820,1001)",,,,,,"(990,759)",,,,,,,,,,"(1132,818)",,,"(1198,1017)",,,,
2526,"(916,156)","(1285,326)","(817,998)",,,,,,"(992,754)",,,,,,,,,,"(1132,818)",,,"(1198,1017)",,,,
2527,"(920,151)",,"(811,996)",,,,,,"(993,748)",,,,,,,,,,"(1132,818)",,,"(1197,1016)",,,,
2528,"(920,147)","(1285,325)","(806,994)",,,,,,"(994,743)",,,,,,,,,,"(1132,818)",,,"(1196,1017)",,,,
2529,"(919,143)","(1286,325)","(802,991)",,,,,,"(995,733)",,,,,,,,,,"(1132,818)",,,"(1196,1017)",,,,
2530,"(921,143)","(1286,326)","(796,989)",,,,,,"(992,726)",,,,,,,,,,"(1132,818)",,,"(1194,1017)",,,,
2531,"(924,144)","(1285,326)","(790,988)",,,,,,"(990,721)",,,,,,,,,,"(1132,818)",,,"(1193,1017)",,,,
2532,"(930,147)","(1285,326)","(786,985)",,,,,,"(990,721)",,,,,,,,,,"(1131,817)",,,"(1193,1017)",,,,
2533,"(935,149)",,"(783,983)",,,,,,"(989,718)",,,,,,,,,,"(1131,812)",,,"(1193,1017)",,,,
2534,"(939,152)","(1286,326)","(778,982)",,,,,,"(985,712)",,,,,,,,,,"(1128,805)",,,"(1191,1018)",,,,
2535,"(942,154)","(1286,326)","(776,979)",,,,,,"(985,710)",,,,,,,,,,"(1124,796)",,,"(1192,1018)",,,,
2536,"(946,157)",,"(772,978)",,,,,,"(985,707)",,,,,,,,,,"(1121,792)",,,"(1192,1019)",,,,
2537,"(952,160)",,"(769,977)",,,,,,"(985,704)",,,,,,,,,,"(1117,788)",,,"(1191,1020)",,,,
2538,"(956,164)",,"(768,976)",,,,,,"(985,703)",,,,,,,,,,"(1112,782)",,,"(1192,1019)",,,,
2539,"(961,168)",,"(767,975)",,,,,,"(984,701)",,,,,,,,,,"(1103,777)",,,"(1191,1020)",,,,
2540,"(963,171)",,"(766,974)",,,,,,"(982,699)",,,,,,,,,,"(1099,777)",,,"(1191,1020)",,,,
2541,"(965,175)",,"(766,974)",,,,,,"(983,701)",,,,,,,,,,"(1091,773)",,,"(1191,1020)",,,,
2542,"(966,179)",,"(767,974)",,,,,,"(982,699)",,,,,,,,,,"(1091,773)",,,"(1193,1018)",,,,
2543,"(966,185)",,"(762,971)",,,,,,"(982,699)",,,,,,,,,,"(1089,773)",,,"(1191,1020)",,"(1076,769)",,
2544,"(963,190)",,"(759,968)",,,,,,"(983,701)",,,,,,,,,,"(1088,773)",,,"(1190,1020)",,"(1075,769)",,
2545,"(964,196)",,"(755,966)",,,,,,"(982,698)",,,,,,,,,,"(1089,773)",,,"(1190,1020)",,"(1077,769)",,
2546,"(963,202)","(1283,325)","(753,965)",,,,,,"(982,697)",,,,,,,,,,"(1087,772)",,,"(1191,1019)",,"(1075,768)",,
2547,"(962,205)","(1285,325)","(749,963)",,,,,,"(983,699)",,,,,,,,,,"(1081,773)",,,"(1191,1020)",,,,
2548,"(961,207)",,"(747,960)",,,,,,"(982,696)",,,,,,,,,,"(1074,774)",,,"(1191,1019)",,,,
2549,"(961,215)",,"(742,958)",,,,,,"(983,699)",,,,,,,,,,"(1074,773)",,,"(1191,1020)",,"(1065,777)",,
2550,"(958,222)",,"(741,955)",,,,,,"(982,696)",,,,,,,,,,"(1061,780)",,,"(1191,1019)",,,,
2551,"(956,225)",,"(739,951)",,,,,,"(981,697)",,,,,,,,,,"(1056,780)",,,"(1191,1020)",,,,
2552,"(954,232)",,"(734,948)",,,,,,"(983,699)",,,,,,,,,,"(1051,782)",,,"(1192,1020)",,,,
2553,"(952,236)",,"(731,945)",,,,,,"(982,697)",,,,,,,,,,"(1047,785)",,,"(1191,1020)",,,,
2554,"(947,242)",,"(727,943)",,,,,,"(982,697)",,,,,,,,,,"(1043,786)",,,"(1191,1020)",,,,
2555,"(943,246)",,"(725,942)",,,,,,"(982,697)",,,,,,,,,,"(1037,790)",,,"(1191,1018)",,,,
2556,"(940,249)","(1283,324)","(723,939)",,,,,,"(983,699)",,,,,,,,,,"(1032,794)",,,"(1193,1018)",,,,
2557,"(935,250)","(1284,324)","(718,935)",,,,,,"(983,699)",,,,,,,,,,"(1024,798)",,,"(1193,1018)",,,,
2558,"(929,253)",,"(715,932)",,,,,,"(982,697)",,,,,,,,,,"(1019,806)",,,"(1189,1020)",,,,
2559,"(924,257)",,"(710,928)",,,,,,"(983,699)",,,,,,,,,,"(1014,815)",,,"(1188,1020)",,,,
2560,"(918,259)","(1284,324)","(707,926)",,,,,,"(982,697)",,,,,,,,,,"(1012,820)",,,"(1187,1020)",,,,
2561,"(911,266)",,"(704,923)",,,,,,"(982,697)",,,,,,,,,,"(1009,826)",,,"(1187,1021)",,,,
2562,"(907,269)",,"(701,921)",,,,,,"(983,699)",,,,,,,,,,"(1006,833)",,,"(1187,1021)",,,,
2563,"(901,275)",,"(699,918)",,,,,,"(983,699)",,,,,,,,,,"(1003,840)",,,"(1187,1021)",,,,
2564,"(898,278)",,"(695,917)",,,,,,"(982,697)",,,,,,,,,,"(997,847)",,,"(1188,1021)",,,,
2565,"(893,281)",,"(694,916)",,,,,,"(982,697)",,,,,,,,,,"(995,855)",,,"(1189,1021)",,,,
2566,"(888,287)",,"(694,914)",,,,,,"(981,697)",,,,,,,,,,"(993,865)",,,"(1188,1021)",,,,
2567,"(887,289)",,"(693,911)",,,,,,"(983,699)",,,,,,,,,,"(993,872)",,,"(1188,1022)",,,,
2568,"(884,294)",,"(690,909)",,,,,,"(981,697)",,,,,,,,,,"(993,881)",,,"(1188,1022)",,,,
2569,"(879,299)",,"(687,907)",,,,,,"(982,697)",,,,,,,,,,"(996,889)",,,"(1188,1021)",,,,
2570,"(875,301)",,"(684,903)",,,,,,"(981,697)",,,,,,,,,,"(996,897)",,,"(1188,1019)",,,,
2571,"(869,310)",,"(681,900)",,,,,,"(982,697)",,,,,,,,,,"(998,905)",,,"(1188,1020)",,,,
2572,"(867,311)",,"(679,897)",,,,,,"(982,697)",,,,,,,,,,"(1001,913)",,,"(1189,1019)",,,,
2573,"(862,318)",,"(675,892)",,,,,,"(982,697)",,,,,,,,,,"(1003,920)",,,"(1189,1020)",,,,
2574,"(858,323)",,"(671,888)",,,,,,"(982,697)",,,,,,,,,,"(1006,928)",,,"(1186,1021)",,,,
2575,"(855,325)",,"(666,885)",,,,,,"(982,697)",,,,,,,,,,"(1011,936)",,,"(1189,1020)",,,,
2576,"(851,330)",,"(667,881)",,,,,,"(982,697)",,,,,,,,,,"(1015,942)",,,"(1189,1020)",,,,
2577,"(848,334)",,"(665,877)",,,,,,"(982,697)",,,,,,,,,,"(1020,947)",,,"(1188,1020)",,,,
2578,"(846,337)",,"(663,873)",,,,,,"(981,697)",,,,,,,,,,"(1026,955)",,,"(1188,1021)",,,,
2579,"(841,345)",,"(660,869)",,,,,,"(982,699)",,,,,,,,,,"(1033,963)",,,"(1189,1020)",,,,
2580,"(841,352)",,"(658,866)",,,,,,"(982,697)",,,,,,,,,,"(1035,965)",,,"(1187,1021)",,,,
2581,"(841,357)",,"(655,862)",,,,,,"(982,697)",,,,,,,,,,"(1041,970)",,,"(1187,1021)",,,,
2582,"(841,364)",,"(656,860)",,,,,,"(982,697)",,,,,,,,,,"(1049,976)",,,"(1188,1021)",,,,
2583,"(842,368)",,"(650,853)",,,,,,"(983,699)",,,,,,,,,,"(1053,982)",,,"(1188,1020)",,,,
2584,"(844,376)",,"(649,850)",,,,,,"(982,697)",,,,,,,,,,"(1060,987)",,,"(1186,1022)",,,,
2585,"(849,383)",,"(646,845)",,,,,,"(982,697)",,,,,,,,,,"(1066,992)",,,"(1187,1021)",,,,
2586,"(852,385)",,"(644,841)",,,,,,"(983,699)",,,,,,,,,,"(1072,998)",,,"(1186,1021)",,,,
2587,"(856,390)",,"(642,838)",,,,,,"(982,697)",,,,,,,,,,"(1077,1002)",,,"(1189,1021)",,,,
2588,"(860,395)",,"(641,835)",,,,,,"(983,700)",,,,,,,,,,"(1085,1008)",,,"(1189,1020)",,,,
2589,"(863,398)",,"(641,833)",,,,,,"(982,697)",,,,,,,,,,"(1092,1010)",,,"(1189,1020)",,,,
2590,"(862,400)",,"(640,830)",,,,,,"(982,693)",,,,,,,,,,"(1101,1014)",,,"(1189,1020)",,"(984,706)",,
2591,"(865,405)",,"(637,826)",,,,,,"(981,693)",,,,,,,,,,"(1106,1016)",,,"(1189,1020)",,"(983,703)",,
2592,"(868,411)",,"(636,822)",,,,,,"(981,692)",,,,,,,,,,"(1113,1018)",,,"(1189,1019)",,"(985,704)",,
2593,"(872,417)",,"(631,818)",,,,,,"(981,692)",,,,,,,,,,"(1121,1022)",,,"(1186,1019)",,"(983,704)",,
2594,"(874,420)",,"(629,813)",,,,,,"(981,691)",,,,,,,,,,"(1129,1022)",,,"(1186,1020)",,"(983,704)",,
2595,"(877,427)",,"(627,808)",,,,,,"(982,691)",,,,,,,,,,"(1138,1023)",,,"(1186,1019)",,"(984,705)",,
2596,"(879,433)",,"(622,801)",,,,,,"(982,692)",,,,,,,,,,"(1147,1021)",,,"(1184,1019)",,"(985,707)",,
2597,"(882,439)",,"(619,796)",,,,,,"(982,694)",,,,,,,,,,"(1153,1019)",,,"(1186,1019)",,"(986,705)",,
2598,"(884,445)","(1282,321)","(617,791)",,,,,,"(982,692)",,,,,,,,,,"(1158,1019)",,,"(1185,1020)",,"(982,702)",,
2599,"(889,452)","(1283,320)","(615,786)",,,,,,"(982,693)",,,,,,,,,,,,,"(1171,1018)",,,,
2600,"(893,455)","(1283,319)","(612,780)",,,,,,"(982,695)",,,,,,,,,,,,,"(1168,1018)",,,,
2601,"(898,464)","(1285,320)","(609,777)",,,,,,"(982,698)",,,,,,,,,,,,,"(1170,1017)",,"(980,688)",,
2602,"(903,471)","(1286,320)","(609,775)",,,,,,"(983,698)",,,,,,,,,,,,,"(1176,1017)",,"(980,689)",,
2603,"(909,474)",,"(607,773)",,,,,,"(982,695)",,,,,,,,,,,,,"(1185,1016)",,,,
2604,"(912,479)","(1286,318)","(605,771)",,,,,,"(982,695)",,,,,,,,,,,,,"(1191,1017)",,,,
2605,"(914,483)","(1287,318)","(604,769)",,,,"(1181,1020)",,"(981,691)",,,,,,,,,,"(1206,1018)",,,"(1191,1017)",,"(983,700)",,
2606,"(918,485)","(1287,318)","(602,765)",,,,,,"(982,695)",,,,,,,,,,"(1181,1020)",,,"(1200,1016)",,,,
2607,"(922,490)","(1287,319)","(599,761)",,,,,,"(982,695)",,,,,,,,,,"(1181,1020)",,,"(1212,1015)",,,,
2608,"(925,495)","(1287,318)","(599,759)",,,,,,"(982,695)",,,,,,,,,,"(1183,1020)",,,"(1214,1014)",,,,
2609,"(932,500)","(1286,318)","(595,753)",,,,,,"(982,695)",,,,,,,,,,"(1184,1020)",,,"(1218,1014)",,,,
2610,"(936,504)","(1287,318)","(592,748)",,,,,,"(982,695)",,,,,,,,,,"(1180,1020)",,,"(1219,1015)",,,,
2611,"(938,506)","(1287,317)","(591,744)",,,,,,"(982,690)",,,,,,,,,,"(1181,1020)",,,"(1220,1014)",,"(983,701)",,
2612,"(941,508)","(1287,319)","(588,740)",,,,,,"(981,689)",,,,,,,,,,"(1179,1021)",,,"(1220,1014)",,"(983,701)",,
2613,"(944,511)","(1287,319)","(586,736)",,,,,,"(982,695)",,,,,,,,,,"(1180,1021)",,,"(1221,1014)",,,,
2614,"(944,511)","(1288,319)","(586,733)",,,,,,"(981,695)",,,,,,,,,,"(1179,1023)",,,"(1222,1014)",,,,
2615,"(942,510)","(1288,320)","(586,733)",,,,,,"(983,699)",,,,,,,,,,"(1177,1023)",,,"(1223,1015)",,"(980,688)",,
2616,"(942,509)","(1288,320)","(585,729)",,,,,,"(979,688)",,,,,,,,,,"(1176,1023)",,,"(1223,1014)",,,,
2617,"(942,509)","(1287,318)","(584,726)",,,,,,,,,,,,,,,,"(1176,1024)",,,"(1223,1014)",,,,
2618,"(947,514)","(1288,319)","(582,720)",,,,,,,,,,,,,,,,"(1177,1023)",,,"(1222,1015)",,,,
2619,"(950,519)","(1288,319)","(581,715)",,,,,,,,,,,,,,,,"(1175,1026)",,,"(1220,1016)",,,,
2620,"(955,525)","(1287,319)","(580,710)",,,,,,,,,,,,,,,,"(1177,1025)",,,"(1220,1015)",,,,
2621,"(958,529)","(1287,319)","(578,703)",,,,,,,,,,,,,,,,"(1176,1026)",,,"(1220,1015)",,,,
2622,"(961,533)","(1287,319)","(577,697)",,,,,,,,,,,,,,,,"(1176,1025)",,,"(1219,1015)",,,,
2623,"(965,539)","(1288,319)","(575,690)",,,,,,,,,,,,,,,,"(1177,1023)",,,"(1219,1015)",,,,
2624,"(969,545)","(1288,319)","(574,682)",,,,,,,,,,,,,,,,"(1175,1025)",,,"(1220,1016)",,,,
2625,"(973,549)","(1288,318)","(573,676)",,,,,,,,,,,,,,,,"(1177,1025)",,,"(1219,1016)",,,,
2626,"(977,555)","(1287,318)","(573,672)","(1351,247)",,,,,,,,,,,,,,,"(1177,1025)",,,"(1221,1016)",,,,
2627,"(982,561)","(1288,318)","(572,665)","(1352,247)",,,,,,,,,,,,,,,"(1177,1026)",,,"(1223,1015)",,,,
2628,"(985,564)","(1287,318)","(571,659)","(1352,248)",,,,,,,,,,,,,,,,,,"(1176,1027)",,,,
2629,"(988,570)","(1287,318)","(571,651)","(1353,248)",,,,,,,,,,,,,,,,,,"(1176,1027)",,,,
2630,"(991,576)","(1287,318)","(569,644)","(1353,248)",,,"(1219,1016)",,,,,,,,,,,,,,,"(1178,1026)",,,,
2631,"(994,582)","(1287,317)","(570,640)",,,,"(1219,1016)",,,,,,,,,,,,,,,"(1178,1026)",,,,
2632,"(998,590)","(1287,317)","(570,634)","(1354,249)",,,"(1220,1016)",,,,,,,,,,,,,,,"(1177,1027)",,,,
2633,"(1000,594)","(1287,317)","(571,630)","(1354,249)",,,"(1220,1016)",,,,,,,,,,,,,,,"(1177,1026)",,,,
2634,"(1002,599)","(1287,318)","(571,628)","(1355,250)",,,"(1221,1016)",,,,,,,,,,,,,,,"(1177,1027)",,,,
2635,"(1003,606)","(1287,318)","(571,630)","(1355,250)",,,"(1222,1015)",,,,,,,,,,,,,,,"(1179,1025)",,,,
2636,"(1006,613)","(1287,317)","(571,630)","(1357,251)",,,"(1223,1015)",,,,,,,,,,,,,,,"(1178,1026)",,,,
2637,"(1007,615)","(1287,317)","(573,631)","(1358,252)",,,"(1224,1014)",,,,,,,,,,,,,,,"(1179,1025)",,,,
2638,"(1009,619)","(1287,317)","(575,630)","(1358,252)",,,"(1222,1014)",,,,,,,,,,,,,,,"(1177,1027)",,,,
2639,"(1012,622)","(1287,317)","(577,631)","(1359,253)",,,"(1223,1013)",,,,,,,,,,,,,,,"(1177,1025)",,,,
2640,"(1019,626)","(1287,318)","(584,634)","(1360,254)",,,"(1225,1012)",,,,,,,,,,,,,,,"(1176,1025)",,,,
2641,"(1024,631)","(1287,316)","(584,629)","(1360,254)",,,"(1225,1012)",,,,,,,,,,,,,,,"(1176,1025)",,,,
2642,"(1031,634)","(1287,316)","(584,627)","(1361,255)",,,"(1224,1012)",,,,,,,,,,,,,,,"(1175,1026)",,,,
2643,"(1037,635)","(1287,317)","(584,621)","(1362,256)",,,"(1223,1012)",,,,,,,,,,,,,,,"(1176,1025)",,,,
2644,"(1039,636)","(1287,318)","(590,613)","(1366,258)",,,"(1223,1012)",,,,,,,,,,,,,,,"(1175,1027)",,,"(572,480)",
2645,"(1044,638)","(1287,317)","(595,607)","(1367,260)",,,"(1224,1012)",,,,,,,,,,,,,,,"(1175,1027)",,,"(573,480)",
2646,"(1052,641)","(1287,317)","(599,600)","(1368,260)",,,"(1222,1012)",,,,,,,,,,,,,,,"(1176,1028)",,,"(573,480)",
2647,"(1057,644)","(1287,317)","(604,595)","(1368,261)",,,"(1221,1013)",,,,,,,,,,,,,,,"(1176,1028)",,,"(574,479)",
2648,"(1060,644)","(1287,316)","(609,587)","(1368,261)",,,"(1218,1013)",,,,,,,,,,,,,,,"(1175,1028)",,,"(576,479)",
2649,"(1068,647)","(1287,318)","(614,581)","(1366,260)",,,"(1215,1014)",,,,,,,,,,,,,,,"(1177,1026)",,,"(576,481)",
2650,"(1074,651)","(1287,317)","(619,574)","(1367,262)",,,"(1215,1015)",,,,,,,,,,,,,,,"(1176,1027)",,,"(578,481)",
2651,"(1078,654)","(1287,318)","(624,568)","(1369,264)",,,"(1214,1014)",,,,,,,,,,,,,,,"(1176,1028)",,,"(580,482)",
2652,"(1084,657)","(1287,318)","(626,561)","(1369,265)",,,"(1213,1015)",,,,,,,,,,,,,,,"(1175,1027)",,,"(584,483)",
2653,"(1090,663)","(1287,318)","(629,553)","(1372,266)",,,"(1214,1014)",,,,,,,,,,,,,,,"(1176,1028)",,,"(586,483)",
2654,"(1095,666)","(1287,317)","(633,547)","(1371,267)",,,"(1214,1014)",,,"(1201,469)",,,,,,,,,,,,"(1176,1027)",,,"(590,483)",
2655,"(1100,670)","(1287,318)","(639,538)","(1372,268)",,,"(1212,1015)",,,"(1202,466)",,,,,,,,,,,,"(1176,1027)",,,"(590,483)",
2656,"(1107,676)","(1287,317)","(641,531)","(1372,268)",,,"(1209,1016)",,,"(1201,462)",,,,,,,,"(1192,455)",,,,"(1176,1027)",,,"(591,483)",
2657,"(1113,677)","(1287,316)","(644,523)","(1371,267)",,,"(1207,1016)",,,"(1201,460)",,,,,,,,"(1193,453)",,,,"(1176,1028)",,,"(594,481)",
2658,"(1120,682)","(1287,316)","(648,516)","(1375,271)",,,"(1204,1016)",,,"(1202,459)",,,,,,,,"(1195,452)",,,,"(1175,1028)",,,"(598,479)",
2659,"(1126,684)","(1287,317)","(649,511)","(1375,271)",,,"(1201,1017)",,,"(1202,458)",,,,,,,,"(1194,452)",,,,"(1179,1026)",,,"(601,477)",
2660,"(1133,688)","(1287,317)","(654,502)","(1378,274)",,,"(1201,1018)",,,"(1198,455)",,,,,,,,,,,,"(1176,1028)",,,"(605,476)",
2661,"(1137,690)","(1288,317)","(653,494)","(1378,274)",,,"(1194,1019)",,,"(1197,453)",,,,,,,,,,,,"(1176,1027)",,,"(609,473)",
2662,"(1146,695)","(1287,316)","(653,488)","(1380,277)",,,"(1195,1020)",,,"(1196,451)",,,,,,,,,,,,"(1177,1028)",,,"(611,471)",
2663,"(1149,696)","(1287,316)","(653,481)","(1381,277)",,,"(1194,1021)",,,"(1195,449)",,,,,,,,,,,,"(1177,1026)",,,"(615,470)",
2664,"(1155,698)","(1287,315)","(654,473)","(1382,279)",,,"(1193,1021)",,,"(1194,447)",,,,,,,,,,,,"(1177,1026)",,,"(618,467)",
2665,"(1162,703)","(1287,315)","(655,465)","(1383,281)",,,,,,"(1192,444)",,,,,,,,,,,,"(1184,1025)",,,"(623,463)",
2666,"(1166,705)","(1287,315)","(654,455)","(1384,282)",,,,,,"(1190,441)",,,,,,,,,,,,"(1182,1025)",,"(981,680)","(627,462)",
2667,"(1173,711)","(1287,316)","(656,448)","(1385,283)",,,,,,"(1188,437)",,,,,,,,,,,,"(1181,1025)",,"(981,680)","(629,458)",
2668,"(1178,717)","(1287,315)","(654,439)","(1387,285)",,,,,,"(1186,434)",,,,,,,,,,,,"(1181,1024)",,"(981,679)","(632,456)",
2669,"(1182,719)",,"(655,431)","(1388,285)",,,,,,"(1185,432)",,,,,,,,,,,,"(1180,1024)",,"(981,679)","(636,454)",
2670,"(1188,722)","(1285,318)","(654,424)","(1390,287)",,,,,,"(1183,429)",,,,,,,,,,,,"(1179,1025)",,"(981,677)","(639,450)",
2671,"(1191,723)","(1283,318)","(654,414)","(1391,288)",,,"(1188,1023)",,,"(1183,427)",,,,,,,,,,,,"(1176,1025)",,"(980,677)","(641,448)",
2672,"(1197,728)","(1284,318)","(652,409)","(1393,290)",,,"(1187,1024)",,,"(1181,425)",,,,,,,,,,,,"(1176,1026)",,"(980,676)","(642,447)",
2673,"(1200,731)","(1282,317)","(648,403)","(1391,289)",,,"(1184,1024)",,,"(1180,424)",,,,,,,,,,,,"(1173,1026)",,"(980,676)","(644,444)",
2674,"(1201,735)","(1283,317)","(646,396)","(1396,292)",,,"(1185,1024)",,,"(1179,421)",,,,,,,,,,,,"(1174,1026)",,"(980,676)","(642,445)",
2675,"(1201,741)","(1282,316)","(642,388)","(1397,293)",,,"(1185,1024)",,,"(1177,420)",,,,,,,,,,,,"(1176,1025)",,"(980,675)","(643,443)",
2676,"(1200,745)","(1283,317)","(640,380)","(1397,295)",,,"(1185,1025)",,,"(1177,418)",,,,,,,,,,,,"(1175,1025)",,"(980,675)","(644,442)",
2677,"(1199,749)","(1282,318)","(637,371)","(1397,295)",,,,,,"(1175,417)",,,,,,,,,,,,"(1181,1026)",,"(979,675)","(643,442)",
2678,"(1199,751)","(1282,317)","(634,365)","(1398,297)",,,,,,"(1175,416)",,,,,,,,,,,,"(1179,1028)",,"(978,674)","(645,441)",
2679,"(1197,756)","(1283,318)","(631,360)","(1399,299)",,,"(1186,1026)",,,"(1175,416)",,,,,,,,,,,,"(1175,1028)",,"(978,673)","(643,440)",
2680,"(1196,760)","(1281,317)","(632,358)","(1400,300)",,,,,,"(1175,416)",,,,,,,,,,,,"(1179,1028)",,"(978,673)","(642,437)",
2681,"(1196,764)","(1282,317)","(632,356)","(1400,301)",,,,,,"(1175,416)",,,,,,,,,,,,"(1179,1028)",,"(978,670)","(642,437)",
2682,"(1194,771)","(1281,317)","(632,356)","(1401,301)",,,,,,"(1175,416)",,,,,,,,,,,,"(1176,1027)",,"(977,669)","(641,438)",
2683,"(1194,780)","(1280,316)","(631,356)","(1401,302)",,,,,,"(1175,416)",,,,,,,,,,,,"(1174,1029)",,"(977,669)","(642,440)",
2684,"(1194,785)","(1280,317)","(631,357)","(1401,303)",,,,,,"(1175,416)",,,,,,,,,,,,"(1173,1028)",,"(977,669)","(643,442)",
2685,"(1193,791)","(1280,317)","(630,356)","(1401,303)",,,,,,"(1175,416)",,,,,,,,,,,,"(1169,1031)",,"(978,669)","(645,446)",
2686,"(1195,800)","(1280,315)","(630,356)","(1401,302)",,,,,,"(1175,416)",,,,,,,,,,,,"(1168,1031)",,"(979,668)","(645,444)",
2687,"(1196,803)","(1280,314)","(629,351)","(1401,303)",,,,,,"(1175,416)",,,,,,,,,,,,"(1168,1031)",,"(977,666)","(647,440)",
2688,"(1197,809)","(1281,316)","(631,349)","(1401,304)",,,,,,"(1175,416)",,,,,,,,,,,,"(1167,1032)",,"(978,665)","(648,437)",
2689,"(1200,816)","(1279,316)","(633,364)","(1401,304)",,,,,,"(1175,416)",,,,,,,,,,,,"(1168,1031)",,"(977,664)","(651,435)",
2690,"(1204,819)","(1279,315)","(638,356)","(1401,304)",,,,,,"(1175,416)",,,,,,,,,,,,"(1168,1031)",,"(977,664)","(654,433)",
2691,"(1208,824)","(1279,315)","(640,354)","(1403,305)",,,,,,"(1175,416)",,,,,,,,,,,,"(1168,1031)",,"(977,663)","(660,429)",
2692,"(1213,830)","(1279,315)","(642,352)","(1403,306)",,,,,,"(1175,416)",,,,,,,,,,,,"(1168,1031)",,"(977,663)","(662,425)",
2693,"(1216,832)","(1280,315)","(644,350)","(1403,308)",,,,,,"(1175,416)",,,,,,,,,,,,"(1167,1032)",,"(978,664)","(662,424)",
2694,"(1221,836)","(1281,317)","(648,346)","(1404,308)",,,,,,"(1175,416)",,,,,,,,,,,,"(1163,1033)",,"(978,663)","(665,417)",
2695,"(1225,841)","(1280,315)","(652,340)","(1406,310)",,,,,,"(1175,416)",,,,,,,,,"(1158,1038)",,,"(1168,1031)",,"(978,663)","(663,416)",
2696,"(1229,843)","(1280,315)","(656,337)","(1407,311)",,,,,,"(1175,416)",,,,,,,,,,,,"(1154,1038)",,"(978,664)","(664,410)",
2697,"(1234,846)","(1279,314)","(660,335)","(1406,309)",,,,,,"(1175,416)",,,,,,,,,,,,"(1151,1039)",,"(978,664)","(665,402)",
2698,"(1235,848)","(1279,315)","(665,332)","(1407,310)",,,,,,"(1175,416)",,,,,,,,,,,,"(1147,1041)",,"(977,664)","(664,400)",
2699,"(1237,851)","(1278,314)","(673,327)","(1407,311)",,,,,,"(1175,416)",,,,,,,,,,,,"(1143,1042)",,"(978,663)","(663,394)",
2700,"(1241,853)","(1279,314)","(678,322)","(1405,311)",,,,,,"(1175,416)",,,,,,,,,,,,"(1140,1043)",,"(978,663)","(661,389)",
2701,"(1246,856)","(1278,314)","(684,318)","(1405,310)",,,,,,"(1175,417)",,,,,,,,,,,,"(1138,1041)",,"(978,664)","(655,382)",
2702,"(1244,856)","(1279,315)","(691,312)","(1408,312)",,,,,,"(1175,417)",,,,,,,,,,,,"(1138,1041)",,"(978,664)","(655,380)",
2703,"(1244,856)","(1279,313)","(700,305)","(1407,312)",,,,,,"(1175,416)",,,,,,,,,,,,"(1139,1040)",,"(978,663)","(648,373)",
2704,"(1244,857)","(1279,314)","(704,303)","(1407,312)",,,,,,"(1175,417)",,,,,,,,,,,,"(1139,1039)",,"(979,665)","(643,370)",
2705,"(1244,857)","(1279,314)","(708,297)","(1408,311)",,,,,,"(1175,416)",,,,,,,,,,,,"(1138,1039)",,"(978,664)","(640,367)",
2706,"(1243,856)","(1279,314)","(715,291)","(1408,310)",,,,,,"(1175,417)",,,,,,,,,,,,"(1137,1039)",,"(978,663)","(638,365)",
2707,"(1244,856)","(1278,314)","(720,287)","(1406,310)",,,,,,"(1175,417)",,,,,,,,,,,,"(1136,1039)",,"(978,663)","(637,364)",
2708,"(1244,857)","(1279,314)","(727,279)","(1408,310)",,,,,,"(1175,417)",,,,,,,,,,,,"(1133,1038)",,"(978,663)","(637,364)",
2709,"(1244,859)","(1279,314)","(729,274)","(1408,310)",,,,,,"(1175,417)",,,,,,,,,,,,"(1129,1038)",,"(979,665)","(633,362)",
2710,"(1243,862)","(1280,315)","(734,266)","(1405,310)",,,,,,"(1175,417)",,,,,,,,,,,,"(1128,1038)",,"(978,663)","(629,360)",
2711,"(1242,865)","(1278,313)","(738,261)","(1405,308)",,,,,,"(1175,417)",,,,,,,,,,,,"(1124,1039)",,"(977,663)","(626,359)",
2712,"(1243,870)","(1279,313)","(743,257)","(1402,307)",,,,,,"(1174,417)",,,,,,,,,,,,"(1121,1038)",,"(978,663)","(623,357)",
2713,"(1244,874)","(1279,314)","(746,250)","(1402,308)",,,,,,"(1174,417)",,,,,,,,,,,,"(1117,1036)",,"(978,663)","(623,354)",
2714,"(1244,880)","(1278,313)","(749,243)","(1404,308)",,,,,,"(1174,417)",,,,,,,,,,,,"(1114,1033)",,"(977,663)","(625,348)",
2715,"(1245,885)","(1278,314)","(754,235)","(1405,308)",,,,,,"(1175,417)",,,,,,,,,,,,"(1109,1032)",,"(978,663)","(625,342)",
2716,"(1247,890)","(1279,315)","(755,228)","(1405,308)",,,,,,"(1174,417)",,,,,,,,,,,,"(1103,1029)",,"(978,663)","(628,337)",
2717,"(1248,896)","(1280,313)","(756,221)","(1405,308)",,,,,,"(1174,417)",,,,,,,,,,,,"(1097,1027)",,"(978,663)","(629,332)",
