frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_11,ID_12,ID_13,ID_14
106,"(1325,1030)","(1026,1016)","(639,1005)","(816,906)","(58,845)","(60,789)","(62,497)","(732,287)","(150,198)","(697,83)","(1208,1042)",,,
107,"(1330,1030)","(1026,1016)","(640,1005)","(817,906)","(58,844)","(60,789)","(62,498)","(732,287)","(149,198)","(697,83)","(1206,1042)",,,
108,"(1330,1030)","(1027,1016)","(639,1005)","(817,906)","(58,844)","(60,789)",,"(732,286)","(149,197)","(697,83)","(1208,1042)",,,
109,"(1326,1030)","(1027,1016)","(639,1005)","(816,906)","(59,856)","(60,789)","(62,494)","(732,286)","(149,198)","(696,82)","(1206,1042)",,,
110,"(1325,1030)","(1027,1015)","(639,1005)","(817,906)","(59,855)","(60,789)","(62,495)","(735,288)","(149,198)","(696,83)","(1207,1042)",,,
111,"(1325,1030)","(1028,1016)","(639,1005)","(816,906)","(60,855)","(60,789)","(64,497)","(734,289)","(149,198)","(696,83)",,,,
112,"(1325,1030)","(1027,1016)","(639,1006)","(816,906)","(59,852)","(60,790)","(62,497)","(733,288)","(148,198)","(697,83)","(1207,1042)",,,
113,,"(1029,1016)","(639,1006)","(816,906)","(60,850)","(60,790)","(62,497)","(733,289)","(148,198)","(698,83)","(1207,1042)",,,
114,"(1330,1031)","(1030,1016)","(639,1006)","(816,906)","(60,854)","(60,790)","(62,497)","(733,288)","(148,198)","(697,85)","(1207,1042)",,"(1073,1041)",
115,"(1326,1030)","(1030,1016)","(640,1005)","(816,906)","(60,854)","(60,790)","(62,498)","(733,289)","(148,198)","(697,84)","(1207,1042)",,,
116,"(1326,1030)","(1031,1016)","(640,1005)","(816,906)","(58,843)","(60,790)","(62,497)","(730,286)","(149,198)","(698,83)","(1207,1042)",,,
117,"(1325,1030)","(1031,1016)","(639,1005)","(816,905)","(60,850)","(60,790)","(61,497)","(730,286)","(148,198)","(697,83)",,,,
118,"(1325,1030)","(1032,1016)","(640,1005)","(816,905)","(59,850)","(60,789)","(62,497)","(731,286)","(148,197)","(696,84)",,,,
119,"(1330,1030)","(1031,1016)","(639,1006)","(816,905)","(60,844)","(60,789)","(62,498)","(729,286)","(149,198)","(697,84)",,"(69,1036)",,
120,"(1326,1030)","(1032,1016)","(639,1006)","(816,905)","(59,846)","(60,789)","(62,498)","(726,285)","(148,197)","(694,86)","(1210,1042)",,,
121,"(1325,1030)","(1032,1015)","(639,1005)","(816,905)","(60,854)","(60,789)","(62,498)","(729,285)","(148,197)","(695,86)",,"(70,1036)",,
122,"(1325,1030)","(1033,1015)","(639,1005)","(816,905)","(59,846)","(60,789)","(61,498)","(732,288)","(148,197)","(696,86)",,"(69,1035)",,
123,"(1327,1030)","(1033,1015)","(640,1006)","(816,905)","(60,846)","(60,789)","(62,498)","(732,288)","(149,197)","(697,84)",,"(69,1036)",,
124,"(1326,1030)","(1037,1015)","(639,1005)","(816,905)","(57,838)","(60,789)","(62,498)","(729,285)","(148,197)","(697,81)",,"(69,1036)",,
125,"(1327,1030)","(1034,1015)","(639,1005)","(816,905)","(59,838)","(60,789)","(61,498)","(732,288)","(148,197)","(697,81)",,"(69,1036)",,
126,"(1325,1030)","(1035,1015)","(639,1005)","(815,905)","(60,836)","(60,789)","(62,499)","(729,285)","(149,197)","(697,82)",,"(69,1036)",,
127,"(1326,1030)","(1038,1015)","(639,1005)","(814,905)","(56,842)","(60,789)","(62,498)","(727,285)","(148,197)","(696,81)",,"(69,1036)",,
128,"(1325,1030)","(1035,1015)","(639,1005)","(814,905)","(59,844)","(60,789)","(62,498)","(733,287)","(148,197)","(696,81)",,"(69,1035)",,
129,"(1325,1030)","(1035,1015)","(639,1005)","(814,905)","(59,838)","(60,789)","(62,499)","(727,283)","(148,197)","(696,81)",,"(69,1035)",,
130,"(1326,1030)","(1038,1015)","(639,1006)","(814,906)","(60,837)","(60,789)","(65,499)","(727,283)","(148,197)","(696,81)",,"(69,1036)",,
131,"(1325,1030)","(1038,1015)","(639,1005)","(814,905)","(59,842)","(60,789)","(61,497)","(734,287)","(147,197)","(696,81)",,"(69,1035)",,
132,"(1326,1030)","(1035,1015)","(639,1005)","(815,905)","(56,836)","(60,789)","(65,498)","(726,282)","(148,197)","(696,81)",,"(69,1036)",,
133,"(1327,1030)","(1035,1015)","(640,1005)","(815,905)","(56,835)","(60,789)","(62,498)","(727,281)","(148,196)","(696,80)",,,,
134,"(1326,1030)","(1036,1016)","(640,1005)","(816,906)","(55,829)","(61,789)","(65,497)","(727,281)","(148,197)","(696,81)",,,,
135,"(1326,1029)","(1040,1014)","(639,1005)","(815,905)","(56,836)","(60,789)","(62,497)","(727,281)","(148,196)","(696,81)",,,,
136,"(1326,1030)","(1038,1013)","(639,1005)","(815,905)","(55,836)","(60,789)","(62,498)","(726,280)","(148,196)","(696,81)",,"(69,1036)",,
137,"(1326,1030)","(1038,1013)","(639,1005)","(815,905)","(56,841)","(60,789)",,"(727,281)","(148,196)","(696,81)",,"(69,1035)","(1075,1040)",
138,"(1325,1030)","(1038,1013)","(639,1005)","(815,905)","(56,841)","(60,789)","(65,498)","(726,281)","(148,196)","(696,81)",,"(69,1036)",,
139,"(1325,1030)","(1039,1014)","(639,1005)","(815,906)","(56,841)","(60,789)",,"(726,280)","(148,196)","(696,80)",,"(71,1036)",,
140,"(1325,1030)","(1039,1014)","(639,1005)","(815,906)","(56,840)","(60,789)","(61,498)","(726,280)","(148,197)","(696,81)",,"(69,1035)",,
141,"(1325,1030)","(1039,1014)","(639,1005)","(814,906)","(56,841)","(60,789)","(62,497)","(726,280)","(148,197)","(696,80)",,"(70,1035)",,
142,"(1325,1030)","(1039,1014)","(639,1005)","(814,906)","(56,841)","(60,789)","(65,498)","(726,280)","(148,197)","(696,81)",,"(71,1036)",,
143,"(1325,1030)","(1040,1014)","(639,1005)","(814,906)","(56,840)","(60,789)","(62,498)","(726,280)","(148,197)","(697,81)",,"(70,1036)",,
144,"(1325,1030)","(1040,1013)","(639,1006)","(814,906)","(56,840)","(60,789)","(62,498)","(728,283)","(147,197)","(697,80)",,"(70,1036)",,
145,"(1325,1030)","(1040,1013)","(639,1005)","(815,906)","(56,840)","(60,789)","(62,498)","(726,280)","(148,198)","(694,86)",,"(70,1036)",,
146,"(1325,1030)","(1041,1013)","(639,1005)","(815,906)","(56,840)","(60,789)","(62,498)","(725,280)","(148,198)","(694,86)",,"(70,1035)",,
147,"(1325,1030)","(1041,1013)","(639,1005)","(816,906)","(57,840)","(60,789)","(62,498)","(728,283)","(151,198)","(695,86)",,"(70,1035)",,
148,"(1325,1030)","(1042,1013)","(639,1005)","(816,906)","(56,839)","(60,789)","(61,498)","(728,283)","(148,197)","(694,86)",,"(70,1035)",,
149,"(1324,1030)","(1042,1014)","(639,1005)","(816,906)","(57,839)","(59,789)","(61,498)","(725,280)","(148,197)","(694,86)",,,,
150,"(1325,1030)","(1042,1014)","(639,1006)","(816,906)","(57,838)","(59,789)","(61,498)","(727,282)","(147,197)","(694,86)",,,,
151,"(1325,1030)","(1043,1013)","(639,1005)","(817,906)","(57,838)","(59,789)","(61,499)","(728,282)","(147,197)","(694,86)",,"(70,1036)",,
152,"(1324,1030)","(1045,1013)","(639,1005)","(817,905)","(57,837)","(60,789)","(61,499)","(725,279)","(147,197)","(694,86)",,"(70,1036)",,
153,"(1325,1030)","(1046,1014)","(639,1005)","(817,905)","(57,838)","(59,789)","(61,498)","(724,279)","(147,197)","(694,86)",,,,
154,"(1325,1030)","(1046,1013)","(639,1005)","(818,905)","(57,837)","(60,789)","(63,499)","(727,281)","(147,197)","(694,86)",,,,
155,"(1325,1030)","(1046,1013)","(639,1005)","(818,905)","(58,836)","(59,789)",,"(727,281)","(147,198)","(694,86)",,,,
156,"(1324,1030)","(1051,1012)","(639,1005)","(818,904)","(57,835)","(59,789)","(61,498)","(727,280)","(147,197)","(694,85)",,,,
157,"(1324,1030)","(1052,1012)","(639,1005)","(818,904)","(58,837)","(59,789)","(61,498)","(728,280)","(147,198)","(694,85)",,,,
158,,"(1049,1012)","(639,1005)","(818,904)","(58,835)","(59,789)","(61,498)","(727,280)","(147,197)","(693,85)",,,,
159,"(1326,1030)","(1050,1012)","(638,1005)","(818,904)","(57,836)","(59,789)","(61,498)","(728,280)","(151,197)","(694,85)",,,,
160,"(1329,1030)","(1050,1012)","(639,1005)","(818,904)","(57,836)","(59,789)","(61,498)","(727,280)","(147,197)","(693,85)",,,,
161,"(1325,1030)","(1054,1012)","(639,1005)","(817,905)","(57,836)","(59,789)","(61,499)","(727,281)","(147,198)","(693,85)",,,,
162,"(1326,1030)","(1051,1013)","(639,1005)","(817,904)","(57,834)","(59,789)","(64,499)","(727,280)","(147,197)","(693,85)",,"(70,1036)",,
163,"(1329,1031)","(1055,1012)","(639,1006)","(818,905)","(58,835)","(60,789)","(61,498)","(725,278)","(147,198)","(694,85)",,"(69,1036)",,
164,"(1326,1030)","(1055,1012)","(638,1005)","(817,904)","(57,834)","(59,789)","(61,498)","(727,279)","(147,198)","(694,85)",,,,
165,"(1325,1030)","(1052,1013)","(638,1005)","(817,904)","(58,834)","(59,789)","(61,498)","(725,277)","(148,198)","(695,85)",,,,
