frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_11,ID_12,ID_13,ID_16,ID_17
180,"(1266,968)",,,"(897,386)","(1017,226)","(1198,96)","(685,174)","(712,91)","(873,50)","(974,52)",,,,,
181,"(1263,968)",,,,"(1017,226)","(1198,97)","(686,174)","(714,90)","(875,54)","(974,52)",,,,,
182,"(1263,966)",,,"(897,386)","(1017,225)","(1198,96)","(685,175)","(707,93)","(875,49)","(974,52)",,,,,
183,"(1267,967)","(494,701)",,,"(1018,225)","(1198,96)","(686,175)","(706,91)","(875,49)","(979,52)",,,,,
184,"(1266,968)",,"(1357,549)","(898,386)","(1018,225)","(1198,96)","(686,172)","(707,91)","(877,49)","(974,52)",,,,,
185,"(1264,967)","(494,700)","(1358,549)",,"(1017,224)","(1197,95)","(687,172)","(706,91)","(881,50)","(974,52)",,,,,
186,"(1264,967)","(494,700)","(1358,548)",,"(1018,224)","(1197,96)","(687,172)","(705,88)","(883,51)","(974,51)","(1318,1041)",,,,
187,"(1264,967)","(494,700)",,"(898,385)","(1018,224)","(1197,95)","(687,172)","(704,91)","(884,51)","(975,51)",,,,,
188,"(1264,967)","(494,700)","(1357,548)",,"(1018,224)","(1196,96)","(687,172)","(704,91)","(879,50)","(980,51)",,,,,
189,"(1264,968)","(494,700)","(1357,548)","(898,385)","(1018,224)","(1196,96)","(688,172)","(703,88)","(885,52)","(980,51)",,,,,
190,"(1264,967)","(494,700)","(1358,548)",,"(1018,225)","(1196,96)","(688,173)","(705,90)","(886,52)","(975,51)",,,,,
191,"(1266,967)",,"(1357,548)","(898,385)",,"(1196,95)","(689,172)","(699,94)","(882,51)","(980,51)",,,,,
192,"(1264,967)","(493,700)","(1357,549)","(898,385)",,"(1196,96)","(690,176)","(698,94)","(890,51)","(975,51)",,,,"(725,83)",
193,"(1266,967)",,,,,"(1195,97)","(690,177)","(695,92)","(890,50)","(974,52)",,,,"(725,84)",
194,"(1266,968)","(493,701)",,,"(1018,225)","(1195,97)","(691,178)","(694,92)","(892,51)","(974,52)",,,,"(721,84)",
195,"(1266,969)",,,,"(1017,226)","(1195,98)","(691,180)","(692,98)","(893,52)","(979,52)",,,,"(709,91)",
196,"(1264,968)",,"(1356,549)",,"(1017,226)","(1194,98)","(691,180)","(709,91)","(894,53)","(979,52)",,,,,
197,"(1264,969)",,,"(897,386)",,"(1194,98)","(691,179)","(721,85)","(895,52)","(979,52)",,,,"(693,99)",
198,"(1263,969)","(493,702)",,"(897,387)",,"(1194,97)","(692,179)","(708,92)","(893,50)","(979,53)",,,,,
199,"(1263,969)","(493,701)",,,"(1018,225)","(1194,97)","(693,179)","(693,99)","(895,52)","(974,52)",,,,,
200,"(1266,968)",,,,,"(1194,97)","(694,180)","(708,92)","(899,50)","(974,52)",,,,,
201,"(1263,968)",,,,,"(1193,97)","(695,180)","(708,91)","(899,49)","(980,52)",,,,"(689,99)",
202,"(1264,968)","(493,701)",,,"(1018,226)","(1193,96)","(695,178)","(707,93)","(902,52)","(980,52)",,,,"(687,100)",
203,"(1264,967)","(493,701)","(1357,549)",,"(1019,225)","(1189,93)","(696,177)","(686,100)","(904,52)","(975,52)",,,,,
