frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_12,ID_13,ID_17,ID_18,ID_19
203,"(1349,961)","(105,900)","(1177,1010)","(1200,932)","(1144,894)","(295,189)","(453,88)","(96,192)","(1350,896)",,,"(47,65)",,,,,
204,"(1349,961)","(105,901)","(1177,1010)","(1200,931)","(1144,894)","(295,189)","(453,87)","(96,194)","(1349,895)",,,,,,,,
205,"(1349,962)","(106,904)","(1177,1010)","(1201,932)","(1143,895)",,"(454,89)","(96,196)","(1350,896)",,,,,,,,
206,"(1348,962)","(105,904)","(1177,1010)","(1201,930)","(1143,895)","(295,189)","(454,90)","(96,197)","(1349,896)",,,,,,,,
207,"(1349,963)","(105,907)","(1177,1011)","(1202,932)","(1144,896)","(298,190)","(455,88)","(96,199)","(1350,896)",,,,,,,,
208,"(1349,962)","(104,908)","(1176,1011)","(1202,932)","(1142,896)","(297,190)","(455,89)","(97,200)","(1350,896)",,,,,,,,
209,"(1349,963)","(105,909)","(1177,1011)","(1203,931)","(1142,896)","(297,190)","(455,87)","(98,202)","(1350,897)",,,,,,,,
210,"(1346,965)","(104,910)","(1177,1012)","(1203,932)","(1140,897)","(297,190)","(460,91)","(97,205)","(1350,897)",,,,,,,,
211,"(1347,965)","(105,911)","(1177,1012)","(1204,932)","(1142,897)",,"(461,90)","(99,206)","(1349,896)",,,,,,,,
212,"(1346,966)","(104,911)","(1177,1012)","(1204,932)","(1141,898)",,"(457,87)","(94,209)","(1349,895)",,,,,,,,
213,"(1347,966)","(105,912)","(1177,1012)","(1205,933)","(1141,898)","(296,190)","(467,89)","(98,210)","(1350,896)",,,,,,,,
214,"(1341,968)","(104,913)","(1176,1012)","(1204,933)","(1140,898)","(296,190)","(468,90)","(97,213)","(1349,896)",,,,,,,,
215,"(1347,967)","(104,913)","(1177,1012)","(1209,928)","(1139,897)","(296,190)",,"(97,214)","(1349,895)",,,,,,,,
216,"(1347,967)","(103,913)","(1177,1011)","(1209,928)","(1139,898)","(296,190)","(470,91)","(96,216)","(1349,896)",,,,,,,,
217,"(1347,966)","(102,915)","(1177,1012)","(1204,934)","(1137,899)","(296,190)","(471,91)","(97,218)","(1350,896)",,,,,,,,
218,"(1347,966)","(102,914)","(1177,1011)","(1204,932)","(1136,899)","(298,189)","(471,88)","(97,219)","(1349,896)",,,,,,,,
219,"(1343,967)","(102,915)","(1178,1011)","(1210,927)","(1136,898)",,"(472,90)","(96,220)","(1350,897)",,,,,,,,
220,"(1348,966)","(102,916)","(1178,1010)","(1209,926)","(1135,898)","(296,189)","(472,88)","(97,222)","(1350,896)",,,,,,,,
221,"(1343,966)","(101,916)","(1178,1011)","(1209,927)","(1134,896)","(296,189)","(474,91)","(97,223)","(1349,896)",,,,,,,,
222,"(1344,967)","(102,917)","(1178,1011)","(1208,927)","(1134,896)","(298,189)","(475,90)","(98,223)","(1349,897)",,,,,,,,
223,"(1348,966)","(102,918)","(1179,1011)","(1210,929)","(1133,895)",,"(475,89)","(98,225)","(1350,898)",,,,,,,,
224,"(1348,966)","(102,919)","(1179,1011)","(1209,929)","(1133,895)",,"(476,90)","(97,226)","(1351,899)",,,,,,,,
225,"(1348,967)","(102,921)","(1179,1011)","(1209,929)","(1132,897)","(298,189)","(477,88)","(97,228)","(1351,900)",,,,,,,,
226,"(1347,967)","(101,922)","(1179,1011)","(1209,929)","(1131,896)",,"(478,84)","(99,230)","(1351,900)",,,,,,,,
227,"(1343,967)","(101,924)","(1179,1011)","(1209,927)","(1130,896)","(298,189)","(479,88)","(99,230)","(1351,901)",,,,,,,,
228,"(1347,966)","(101,925)","(1179,1011)","(1205,930)","(1130,895)","(296,190)","(480,88)","(99,232)","(1352,901)",,,,,,,,
229,"(1343,966)","(99,926)","(1179,1010)","(1205,930)","(1128,892)","(296,190)","(481,87)","(98,234)","(1352,902)",,,,,,,,
230,"(1347,966)","(100,927)","(1178,1010)","(1209,928)","(1126,892)","(296,190)","(481,86)","(97,236)","(1353,902)",,,,,,,,
231,"(1347,966)","(100,928)","(1178,1011)","(1204,930)","(1125,892)","(296,190)","(482,88)","(96,238)","(1354,903)",,,,,,,,
232,"(1348,966)","(100,929)","(1179,1010)","(1210,928)","(1125,892)","(296,190)","(484,87)","(96,239)","(1353,904)",,,,,,,,
233,"(1348,966)","(100,930)","(1179,1010)","(1209,927)","(1124,892)","(296,190)","(485,85)","(96,239)","(1355,905)",,,,,,,,
234,"(1348,966)","(99,930)","(1179,1010)","(1210,928)","(1123,893)","(296,190)","(486,85)","(95,240)","(1355,905)",,,,,,,,
235,"(1349,964)","(100,932)","(1179,1009)","(1209,927)","(1123,890)","(296,189)","(486,82)","(95,241)","(1355,904)",,,,,,,,
236,"(1349,965)","(100,933)","(1180,1009)","(1210,927)","(1122,891)","(298,189)","(488,84)","(94,244)","(1356,905)",,,,,,,,
237,"(1349,964)","(100,933)","(1180,1009)","(1210,927)","(1121,891)","(296,189)","(489,84)","(94,246)","(1356,905)",,,,,,,,
238,"(1348,964)","(100,933)","(1180,1008)","(1210,927)","(1119,890)","(298,189)","(491,84)","(94,246)","(1355,905)",,,,,,,,
239,"(1348,964)","(100,934)","(1180,1008)","(1209,926)","(1117,890)","(298,189)","(491,83)","(94,248)","(1355,905)",,,,,,,,
240,"(1348,964)","(99,935)","(1180,1008)","(1209,926)","(1116,889)","(298,189)","(492,83)","(93,249)","(1355,905)",,,,,,,,
241,"(1344,967)","(100,938)","(1180,1008)","(1209,927)","(1115,893)","(298,189)","(492,83)","(94,251)","(1356,905)",,,,,,,,
242,"(1350,964)","(99,939)","(1180,1008)","(1204,929)","(1114,892)","(295,189)","(492,84)","(95,252)","(1355,905)",,,,,,,,
243,"(1349,964)","(99,939)","(1180,1008)","(1204,929)","(1113,892)","(298,189)","(493,84)","(94,252)","(1356,905)",,,,,,,,
244,"(1350,964)","(100,940)","(1180,1009)","(1204,929)","(1113,892)","(298,189)","(493,84)","(92,253)","(1356,905)",,,,,,,,
245,"(1350,964)","(100,941)","(1180,1009)","(1209,927)","(1112,893)","(298,190)","(493,85)","(89,254)","(1356,906)",,,,,,,,
246,"(1349,964)","(100,940)","(1179,1009)","(1204,930)","(1111,893)","(296,190)","(493,84)","(91,254)","(1356,907)",,,,,,,,
247,"(1350,964)","(99,942)","(1179,1009)","(1209,928)","(1110,891)","(296,190)","(495,82)","(87,254)","(1354,908)",,,,,,,,
248,"(1348,964)","(97,946)","(1180,1009)","(1209,927)","(1110,892)","(295,190)","(495,81)","(91,255)","(1358,909)",,,,,,,,
249,"(1348,964)","(96,944)","(1180,1009)","(1208,927)","(1109,893)","(298,190)","(497,80)","(91,258)","(1358,910)",,,,,,,,
250,"(1348,964)","(96,950)","(1181,1009)","(1205,929)","(1108,893)","(296,190)","(498,80)","(89,258)","(1357,910)",,,,,,,,
251,"(1348,963)","(95,950)","(1181,1010)","(1209,927)","(1107,890)","(296,190)","(498,78)","(88,259)","(1357,910)",,,,,,,,
252,"(1348,962)","(95,950)","(1193,1013)","(1209,926)","(1106,893)","(296,189)","(500,78)","(87,260)","(1356,911)",,,,,,,,
253,"(1348,962)","(95,951)","(1192,1013)","(1204,929)","(1105,894)","(296,189)","(500,77)","(87,262)","(1357,915)",,,,,,,,
254,"(1348,961)","(95,951)","(1180,1008)","(1209,927)","(1104,891)","(296,189)","(501,78)","(87,263)","(1357,916)",,,,,,,,
255,"(1348,961)","(95,952)","(1180,1009)","(1209,926)","(1104,890)","(298,189)","(502,77)","(86,263)","(1357,916)",,,"(43,145)",,,,,
256,"(1349,961)","(94,953)","(1180,1008)","(1208,926)","(1103,892)","(296,189)","(503,75)","(87,265)","(1355,918)",,,,,,,,
257,"(1349,961)","(92,955)","(1180,1008)","(1209,926)","(1102,889)","(296,189)","(505,75)","(87,266)","(1355,918)",,,,,,"(1240,1022)",,
258,"(1349,961)","(93,957)","(1180,1008)","(1204,928)","(1102,892)","(296,189)","(505,74)","(86,268)","(1357,918)",,,,,,,,
259,"(1348,960)","(93,957)","(1180,1007)","(1209,926)","(1101,889)","(296,188)","(506,73)","(85,269)","(1357,918)",,,,,,,,
260,"(1348,962)","(93,960)","(1180,1008)","(1209,926)","(1101,891)","(295,188)","(507,74)","(85,271)","(1355,916)",,,,,,,,
261,"(1348,962)","(94,960)","(1180,1008)","(1209,926)","(1100,891)","(296,188)","(509,74)","(85,271)","(1357,920)",,,,,,,,
262,"(1348,962)","(93,964)","(1180,1009)","(1204,929)","(1098,892)","(295,189)","(508,76)","(84,273)","(1356,921)",,,,,,,,
263,"(1348,961)","(92,964)","(1180,1008)","(1208,927)","(1097,887)","(295,189)","(510,74)","(83,274)","(1355,921)",,,,,,,,
264,"(1348,962)","(93,965)","(1180,1009)","(1209,927)","(1096,889)","(296,189)","(510,75)","(82,275)","(1355,918)",,,,,,,,
265,"(1347,963)","(92,967)","(1180,1009)","(1209,927)","(1096,890)","(298,190)","(510,75)","(80,277)","(1355,919)",,,,,,,,
266,"(1348,963)","(92,969)","(1180,1009)","(1204,930)","(1095,894)","(296,190)","(510,75)","(79,278)","(1355,920)",,,,,,,,
267,"(1348,963)","(91,971)","(1180,1009)","(1209,927)","(1094,891)","(296,190)","(511,75)","(79,279)","(1357,923)",,,,,,,,
268,"(1348,963)","(91,973)","(1180,1009)","(1209,927)","(1093,893)","(296,190)","(511,74)","(79,279)","(1356,921)",,,,,,,,
269,"(1348,962)","(90,973)","(1180,1008)","(1209,927)","(1093,892)","(296,190)","(511,72)","(78,281)","(1357,925)",,,,,,,,
270,"(1348,962)","(89,974)","(1180,1009)","(1204,929)","(1093,892)","(296,190)","(513,71)","(76,282)","(1357,926)",,,,,,,,
271,"(1348,962)","(89,973)","(1179,1008)","(1208,926)","(1092,891)","(296,189)","(514,70)","(76,281)","(1357,926)",,,,,,,,
272,"(1348,962)","(86,974)","(1180,1008)","(1207,926)","(1091,891)","(296,189)","(515,68)","(74,282)","(1357,926)",,,,,,,,
273,"(1349,962)","(86,975)","(1180,1008)","(1203,928)","(1091,890)","(296,189)","(516,68)","(74,283)","(1356,926)",,,,,,,,
274,"(1348,962)","(88,975)","(1180,1008)","(1208,926)","(1089,890)","(298,188)","(516,67)","(74,283)","(1356,927)",,,,,,,,
275,"(1348,962)","(88,976)","(1180,1008)","(1203,928)","(1087,888)","(296,189)","(517,66)","(73,284)","(1355,937)",,,,,,,,
276,"(1347,962)","(88,977)","(1180,1008)","(1207,926)","(1085,887)","(298,189)","(519,66)","(72,285)","(1356,937)",,,,,,,,
277,"(1347,962)","(87,977)","(1180,1008)","(1203,927)","(1084,887)","(298,189)","(520,66)","(70,287)","(1357,928)",,,,,,,,
278,"(1347,963)","(88,978)","(1180,1008)","(1207,925)","(1083,887)","(296,189)","(520,66)","(71,288)","(1357,929)",,,,,,,,
279,"(1347,963)","(88,979)","(1180,1008)","(1203,927)","(1082,888)","(296,189)","(522,65)","(71,288)","(1357,930)",,,,,,,,
280,"(1347,965)","(88,980)","(1180,1008)","(1203,928)","(1081,889)","(296,189)","(523,65)","(71,288)","(1354,930)",,,,,,,,
281,"(1347,965)","(88,981)","(1179,1008)","(1203,928)","(1079,888)","(296,189)","(524,65)","(71,288)","(1357,930)",,,,,,,,
282,"(1346,966)","(84,982)","(1180,1009)","(1203,928)","(1079,887)","(295,190)","(525,65)","(70,290)","(1357,930)",,,,,,,,
283,"(1347,966)","(83,982)","(1180,1008)","(1203,927)","(1077,887)","(298,190)","(526,63)","(71,290)","(1357,928)",,,,,,,,
284,"(1346,965)","(84,984)","(1179,1009)","(1202,928)","(1075,890)",,"(525,63)","(70,290)","(1357,927)",,,,,,,,
285,"(1346,967)","(83,985)","(1179,1009)","(1203,928)","(1074,892)",,"(527,65)","(71,290)","(1357,926)",,,,,,,,
286,"(1346,968)","(89,986)","(1179,1009)","(1202,928)","(1072,894)","(296,190)","(529,65)","(71,290)","(1357,926)",,,,,,,,
287,"(1346,968)","(88,986)","(1179,1009)","(1207,926)","(1072,889)",,"(529,64)","(71,290)","(1357,925)",,,,,,,,
288,"(1346,967)","(91,986)","(1180,1009)","(1207,926)","(1072,891)","(295,189)","(532,63)","(70,290)","(1357,925)",,,,,,,,
289,"(1346,968)","(90,986)","(1179,1008)","(1207,925)","(1071,890)","(295,189)","(532,61)","(70,289)","(1357,925)",,,,,,,,
290,"(1347,967)","(89,986)","(1179,1008)","(1202,927)","(1070,890)","(295,189)","(533,60)","(70,288)","(1357,925)",,,,,,,,
291,"(1347,967)","(89,987)","(1179,1008)","(1207,924)","(1070,892)","(295,189)","(534,60)","(70,288)","(1356,925)",,,,,,,,
292,"(1347,967)","(91,988)","(1179,1008)","(1207,924)","(1070,891)","(298,189)","(536,58)","(69,288)","(1356,925)",,,,,,,,
293,"(1347,967)","(92,989)","(1179,1008)","(1207,924)","(1069,893)","(295,189)","(537,58)","(69,289)","(1354,927)",,,,,,,,
294,"(1347,967)","(94,990)","(1179,1008)","(1206,925)","(1069,893)","(295,189)","(539,55)","(69,290)",,,,,,,,,
295,"(1347,967)","(95,990)","(1179,1008)","(1207,924)","(1069,892)","(295,189)","(538,56)","(68,290)",,,,,,,,,
296,"(1347,966)","(94,990)","(1179,1007)","(1207,924)","(1068,891)","(296,189)","(540,55)","(69,290)","(1353,924)",,,,,,,,
297,"(1347,967)","(95,991)","(1179,1008)","(1207,924)","(1069,893)","(295,189)","(542,54)","(68,292)",,,,,,,,,
298,"(1347,967)","(95,992)","(1179,1008)","(1206,925)","(1067,895)","(295,189)","(543,56)","(67,293)",,,,,,,,,
299,"(1347,967)","(97,993)","(1178,1008)","(1207,925)","(1067,895)","(295,189)","(543,55)","(66,294)",,,,"(47,70)",,,,,
300,"(1347,967)","(98,993)","(1179,1008)","(1206,925)","(1066,892)","(295,189)","(545,55)","(67,294)","(1354,926)",,,,,,,,
301,"(1347,967)","(100,994)","(1179,1008)","(1207,925)","(1065,890)","(295,189)","(544,55)","(68,296)","(1354,929)",,,,,,,,
302,"(1347,967)","(100,995)","(1178,1009)","(1207,925)","(1063,890)","(295,190)","(546,57)","(67,296)",,,,,,,,,
303,"(1347,967)","(101,995)","(1179,1009)","(1207,925)","(1063,892)",,"(546,58)","(67,296)",,,,,,,,,
304,"(1348,967)","(100,996)","(1179,1009)","(1207,925)","(1063,892)",,"(546,58)","(67,296)",,,,,,,,,
305,"(1349,967)","(103,997)","(1179,1009)","(1207,925)","(1063,892)","(295,190)","(547,58)","(69,297)","(1354,926)",,,,,,,,
306,"(1349,967)","(102,997)","(1179,1009)","(1206,924)","(1062,889)","(298,190)","(548,57)","(68,297)","(1355,929)",,,,,,,,
307,"(1349,967)","(103,997)","(1179,1009)","(1207,924)","(1062,890)","(295,189)","(550,56)","(68,298)","(1355,929)",,,,,,,,
308,"(1349,967)","(105,997)","(1178,1008)","(1207,924)","(1062,890)",,"(550,56)","(69,299)","(1354,926)",,,,,,,,
309,"(1349,966)","(106,997)","(1178,1008)","(1206,923)","(1062,890)",,"(552,55)","(70,299)","(1354,928)",,,,,,,,
310,"(1349,966)","(110,997)","(1179,1008)","(1206,923)","(1063,892)","(295,189)","(553,56)","(72,300)","(1354,926)",,,,,,,,
311,"(1349,967)","(109,997)","(1179,1008)","(1206,923)","(1062,892)",,"(553,55)","(71,301)","(1354,926)",,,,"(46,326)",,,,
312,"(1349,966)","(111,997)","(1179,1008)","(1207,923)","(1062,890)","(295,189)","(554,56)","(71,301)","(1354,928)",,,,,,,,
313,"(1349,966)","(112,997)","(1178,1008)","(1207,924)","(1062,889)","(295,189)","(555,56)","(69,301)",,,,,,,,,
314,"(1349,966)","(112,998)","(1178,1008)","(1207,923)","(1061,888)","(295,189)","(556,55)","(70,302)","(1355,927)",,"(1099,1022)",,,,,,
315,"(1349,966)","(113,1000)","(1178,1008)","(1207,924)","(1060,888)","(297,189)","(556,56)","(70,302)","(1355,928)",,,,,,,,
316,"(1350,967)","(115,1001)","(1178,1009)","(1206,924)","(1060,889)","(295,189)","(557,52)","(69,302)","(1354,929)",,,,,,,,
317,"(1349,967)","(116,1002)","(1178,1009)","(1207,924)","(1060,888)","(295,190)","(557,54)","(71,304)","(1355,930)",,,,,,,,
318,"(1346,968)","(118,1002)","(1178,1009)","(1207,924)","(1060,889)","(298,190)","(558,52)","(71,305)","(1355,931)",,,,,,,,
319,"(1346,968)","(118,1002)","(1178,1009)","(1207,925)","(1059,889)","(298,190)","(559,55)","(72,305)","(1355,932)",,,"(42,147)",,,,,
320,"(1346,968)","(118,1002)","(1178,1009)","(1207,924)","(1059,889)","(297,190)","(561,54)","(71,306)","(1355,932)",,,,,,,,
321,"(1346,968)","(120,1003)","(1179,1009)","(1207,924)","(1059,890)","(298,190)","(562,56)","(70,307)","(1356,933)",,,"(47,70)",,,,,
322,"(1347,967)","(121,1003)","(1178,1009)","(1207,925)","(1058,892)","(297,190)","(563,57)","(72,310)","(1355,928)",,,"(47,71)",,,,,
323,"(1355,929)","(120,1003)","(1178,1009)","(1206,925)","(1058,891)","(297,190)","(564,53)","(72,310)",,,,,,,,,
324,"(1356,930)","(121,1003)","(1178,1009)","(1206,924)","(1057,889)","(295,190)","(565,55)","(71,312)","(1347,967)",,,,,,,,
325,"(1356,931)","(122,1003)","(1179,1009)","(1207,924)","(1057,889)","(295,189)","(566,55)","(70,313)","(1347,967)",,,,,,,,
326,"(1356,936)","(122,1002)","(1178,1008)","(1206,924)","(1056,890)","(300,187)","(567,57)","(70,313)","(1347,967)",,,,,,,,
327,"(1356,933)","(122,1001)","(1178,1008)","(1206,923)","(1055,888)","(295,189)","(568,57)","(70,313)","(1347,966)",,,"(42,147)","(46,326)",,,,
328,"(1356,932)","(125,1001)","(1178,1008)","(1205,923)","(1054,888)","(295,189)","(570,56)","(70,314)","(1347,966)",,,,,,,,
329,"(1356,934)","(121,1000)","(1178,1008)","(1205,923)","(1054,888)","(295,189)","(571,55)","(69,314)","(1347,966)",,,"(47,69)",,,,,
330,"(1356,934)","(121,1000)","(1179,1008)","(1205,923)","(1054,888)","(297,189)","(571,52)","(72,315)","(1348,966)",,,,,,,,
331,"(1358,936)","(121,1000)","(1178,1008)","(1205,923)","(1053,887)","(298,189)","(571,52)","(71,315)","(1348,965)",,,,,,,,
332,"(1355,935)","(120,1003)","(1178,1008)","(1205,922)","(1052,888)","(295,189)","(571,53)","(72,316)","(1348,965)",,,,,,,,
333,"(1356,936)","(119,1001)","(1178,1008)","(1205,922)","(1052,887)",,"(573,54)","(70,317)","(1348,966)",,,"(42,145)",,,,,
334,"(1356,937)","(120,1002)","(1178,1008)","(1206,923)","(1053,887)","(295,190)","(573,54)","(71,319)","(1348,966)",,,,,,,,
335,"(1355,938)","(119,1005)","(1178,1009)","(1205,923)","(1052,888)","(295,189)","(573,54)","(71,319)","(1348,966)",,,,,,,,
336,"(1356,938)","(120,1003)","(1179,1008)","(1205,923)","(1052,887)","(297,190)","(573,54)","(71,319)","(1348,966)",,,,,,,,
337,"(1356,940)","(120,1003)","(1178,1009)","(1206,924)","(1050,886)","(295,190)","(573,54)","(73,319)","(1348,967)",,,,,,,,
338,,"(119,1004)","(1177,1010)","(1205,924)","(1049,890)","(297,190)","(573,55)","(68,319)",,,,,,,,,
339,"(1348,949)","(121,1003)","(1178,1009)","(1201,925)","(1051,886)","(295,189)","(573,54)","(69,319)",,,,,,,,,
340,"(1348,950)","(120,1004)","(1178,1009)","(1206,923)","(1050,890)","(298,190)","(573,55)","(73,319)",,,,,,,,,
341,"(1348,949)","(120,1002)","(1178,1009)","(1206,923)","(1050,888)","(295,190)","(573,55)","(71,319)",,,,,,,"(1267,1021)",,
342,"(1349,956)","(120,1004)","(1179,1009)","(1206,923)","(1051,887)","(295,190)","(574,55)","(70,319)",,,,,,,,,
343,"(1348,956)","(122,1004)","(1178,1009)","(1205,923)","(1049,888)","(295,190)","(573,54)","(71,318)",,,,,,,,,
344,"(1348,955)","(119,1004)","(1177,1008)","(1205,923)","(1049,888)","(295,190)","(573,54)","(72,319)",,,,,,,,,
345,"(1349,955)","(120,1003)","(1178,1008)","(1206,923)","(1050,885)","(298,189)","(574,54)","(71,318)",,,,"(43,145)",,,,,
346,"(1349,956)","(120,1003)","(1178,1008)","(1206,923)","(1050,886)","(295,190)","(573,54)","(71,319)",,,,,,,,,
347,"(1349,955)","(121,1003)","(1178,1008)","(1206,922)","(1050,886)",,"(574,53)","(71,318)",,,,,,,,,
348,"(1349,956)","(120,1003)","(1178,1008)","(1206,923)","(1050,886)","(295,189)","(573,54)","(71,319)",,,,,,,,,
349,"(1349,956)","(120,1003)","(1177,1008)","(1205,923)","(1049,886)","(295,189)","(574,53)","(72,320)",,,,,,,,,
350,"(1349,956)","(120,1003)","(1178,1008)","(1206,923)","(1049,887)","(295,189)","(574,53)","(72,319)",,,,"(43,146)",,,,,
351,"(1349,954)","(119,1003)","(1178,1008)","(1206,923)","(1050,886)","(297,189)","(574,53)","(70,321)",,,,,,,,,
352,"(1349,954)","(121,1002)","(1179,1010)","(1205,923)","(1046,885)","(294,189)","(573,54)","(71,322)",,,,,,,,,
353,"(1349,957)","(122,1002)",,"(1206,923)","(1045,886)","(295,189)","(574,53)","(71,322)",,,,,,,,,
354,"(1348,958)","(121,1003)","(1177,1009)","(1205,924)","(1045,886)","(295,189)","(575,54)","(72,326)",,,,,,,,,
355,"(1349,958)","(121,1004)","(1178,1009)","(1205,923)","(1045,886)","(295,190)","(575,53)","(70,327)",,,,,,,,,
356,"(1348,959)","(121,1002)","(1178,1009)","(1205,924)","(1045,887)","(295,190)","(576,53)","(73,328)",,,,,,,,,
357,"(1347,959)","(120,1003)","(1178,1010)","(1205,925)","(1045,887)","(295,190)","(576,55)","(71,330)",,,,,,,,,
358,"(1347,960)","(121,1005)","(1178,1009)","(1201,926)","(1045,887)","(295,190)","(577,54)","(72,330)",,,,,,,,,
359,"(1351,961)","(121,1003)","(1178,1009)","(1200,926)","(1045,887)","(295,190)","(579,56)","(75,333)",,,,,,,,,
360,"(1351,962)","(121,1002)","(1191,1014)","(1200,925)","(1045,887)","(295,190)","(580,56)","(74,333)",,,,,,,,,
361,"(1346,962)","(121,1002)","(1178,1009)","(1205,924)","(1045,887)","(295,190)","(580,55)","(74,334)",,"(46,559)",,,,,,,
362,"(1346,963)","(121,1000)","(1178,1008)","(1205,924)","(1045,887)","(295,189)","(584,54)","(75,334)",,"(46,558)",,,,,,,
363,"(1346,964)","(121,1000)","(1178,1008)","(1205,923)","(1045,886)","(295,189)","(584,56)","(74,335)",,"(46,549)",,,,,,,
364,"(1346,965)","(121,1000)","(1178,1008)","(1205,923)","(1046,886)","(295,189)","(585,56)","(75,335)",,,,,,,,,
365,"(1346,967)","(120,999)","(1178,1008)","(1201,925)","(1045,886)","(295,189)","(586,56)","(74,335)",,,,,,,,,
366,"(1346,968)","(120,998)","(1178,1008)","(1201,925)","(1044,886)","(295,189)","(586,56)","(74,336)",,,,,,,,,
367,"(1349,970)","(120,998)","(1178,1008)","(1201,924)","(1044,886)","(295,189)","(587,55)","(74,335)",,,,,,,,,
368,"(1349,971)","(120,998)","(1178,1008)","(1201,924)","(1044,886)","(295,189)","(588,55)","(75,335)",,,,,,,,,
369,"(1350,973)","(121,999)","(1178,1008)","(1204,923)","(1043,887)","(295,189)","(589,55)","(74,336)",,,,,,,,,
370,"(1350,974)","(121,999)","(1178,1009)","(1201,924)","(1042,886)","(295,189)","(590,54)","(75,336)",,,,,,,,,
371,"(1350,976)","(121,999)","(1178,1009)","(1201,925)","(1041,886)","(295,189)","(592,52)","(76,337)",,,,,,,,,
372,"(1350,977)","(121,999)","(1178,1009)","(1205,923)","(1040,886)","(295,189)","(591,53)","(74,338)",,"(46,562)",,,,,,,
373,"(1350,977)","(122,995)","(1178,1009)","(1201,925)","(1039,885)","(295,189)","(592,53)","(74,339)",,,,,,,,,
374,"(1352,982)","(121,1000)","(1177,1009)","(1204,923)","(1038,884)","(295,189)","(593,52)","(71,339)",,,,,,,,,
375,"(1348,978)","(119,999)","(1177,1009)","(1204,923)","(1037,883)","(295,189)","(593,53)","(75,340)",,,,,,,,,
376,"(1352,984)","(115,998)","(1178,1009)","(1204,923)","(1037,883)","(295,189)","(594,53)","(76,340)",,,,,,,,,
377,"(1351,984)","(119,998)","(1177,1009)","(1201,924)","(1041,885)","(295,190)","(595,53)","(75,341)",,,,,,,,,
378,"(1354,985)","(117,999)","(1177,1009)","(1201,924)","(1041,882)","(295,189)","(596,53)","(76,341)","(1348,966)",,,,,,,,
379,"(1353,985)","(114,1004)","(1178,1009)","(1201,924)","(1041,883)","(295,189)","(597,53)","(76,342)","(1350,966)",,,,,,,,
380,"(1353,985)","(110,1005)","(1178,1009)","(1202,924)","(1041,883)","(297,189)","(597,53)","(77,342)","(1351,965)",,,,,,,,
381,"(1355,985)","(113,1004)","(1178,1008)","(1202,924)","(1039,882)","(295,189)","(599,52)","(76,343)","(1351,964)",,,,,,,,
382,"(1355,986)","(111,1005)","(1178,1008)","(1202,924)","(1038,882)","(295,189)","(600,52)","(76,346)","(1351,964)",,,,,,,,
383,"(1356,985)","(110,1003)","(1178,1008)","(1202,925)","(1039,882)","(295,189)","(601,53)","(77,346)","(1351,964)",,,,,,,,
384,"(1356,988)","(110,1004)","(1178,1008)","(1202,925)","(1037,882)","(295,189)","(602,53)","(78,347)","(1351,963)",,,,,,,,
385,"(1352,963)","(112,1005)","(1178,1008)","(1201,925)","(1036,882)","(295,189)","(603,53)","(78,349)",,,,,,,,,
386,"(1352,963)","(108,1003)","(1177,1007)","(1201,925)","(1036,881)","(295,189)","(604,53)","(77,349)",,,,,,,,,
387,"(1352,963)","(108,1003)","(1178,1008)","(1201,925)","(1035,881)","(295,189)","(604,54)","(77,349)","(1355,988)",,,,,,,,
388,"(1352,963)","(107,1002)","(1178,1008)","(1205,923)","(1035,882)","(295,189)","(605,55)","(78,351)","(1355,988)",,,,,,,,
389,"(1352,963)","(107,1001)","(1178,1009)","(1201,925)","(1034,882)","(295,189)","(605,54)","(78,352)","(1353,994)",,,,,,,,
390,"(1352,963)","(107,1002)","(1178,1009)","(1201,926)","(1033,884)","(297,189)","(606,54)","(78,354)","(1354,989)",,,,,,,,
391,"(1351,965)","(106,1001)","(1178,1009)","(1201,926)","(1033,885)","(299,187)","(605,54)","(76,355)","(1352,995)",,,,,,,,
392,"(1350,962)","(103,1002)","(1177,1009)","(1201,926)","(1032,882)","(295,189)","(605,54)","(77,355)","(1353,990)",,,,,,,,
393,"(1350,964)","(104,1003)","(1177,1009)","(1201,926)","(1032,883)","(295,190)","(606,53)","(77,354)","(1351,991)",,,,,,,,
394,"(1351,966)","(104,1003)","(1177,1009)","(1201,926)","(1032,882)","(295,190)","(606,54)","(77,354)",,,,,,,,,
395,"(1351,962)","(104,1001)","(1177,1009)","(1205,924)","(1032,883)","(299,187)","(606,53)","(78,354)","(1350,993)","(46,559)",,,,,,,
396,"(1351,962)","(102,1001)","(1178,1009)","(1201,926)","(1033,883)","(295,189)","(606,52)","(79,354)",,,,,,,,,
397,"(1352,962)","(103,1001)","(1178,1008)","(1205,924)","(1032,882)","(295,189)","(607,52)","(79,355)",,,,,,,,,
398,"(1352,961)","(102,1001)","(1177,1008)","(1201,925)","(1032,881)","(296,189)","(607,52)","(79,355)","(1357,999)",,,,,,,,
399,"(1352,960)","(102,1000)","(1178,1008)","(1201,925)","(1031,881)","(297,189)","(607,52)","(79,355)",,,,,,,,,
400,"(1352,959)","(98,998)","(1177,1008)","(1200,925)","(1030,882)","(295,189)","(607,51)","(79,355)",,,,,,,,,
401,"(1352,959)","(97,1001)","(1178,1008)","(1201,925)","(1029,881)","(295,189)","(608,51)","(79,356)","(1355,997)",,,,,,,,
