frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_13,ID_16,ID_18,ID_23
83,"(1360,878)",,,"(1005,538)",,"(521,315)","(316,297)","(1072,77)",,,,"(727,284)",,,,
84,"(1359,878)",,,"(1005,538)",,"(521,313)","(317,297)","(1073,77)","(993,52)",,,,,,,
85,"(1359,878)",,,"(1005,538)",,"(522,314)","(317,297)","(1075,76)","(993,51)",,,,,,,
86,"(1360,878)",,,"(1005,538)",,"(523,313)","(316,297)","(1076,76)","(991,51)",,,,,,,
87,"(1359,877)",,"(642,640)","(1005,538)",,"(525,314)","(316,295)","(1078,75)","(993,51)",,,,,,,
88,"(1359,877)","(1081,805)",,"(1005,538)",,"(525,309)","(316,295)","(1080,76)","(991,51)",,"(1281,47)",,,,,
89,,"(1080,805)",,"(1005,537)",,"(526,312)","(316,294)","(1081,75)","(992,50)",,,,,,,
90,"(1359,876)",,,"(1005,537)",,"(527,311)","(316,294)","(1083,76)","(991,50)",,,,,,,
91,"(1359,875)","(1080,805)",,"(1005,538)",,"(528,311)","(316,293)","(1084,76)","(991,51)","(681,1042)",,,,,,
92,"(1360,873)","(1081,806)",,"(1005,538)",,"(529,314)","(316,293)","(1086,76)","(992,51)","(682,1042)",,,,,,
93,"(1360,872)","(1081,805)","(638,640)","(1005,538)",,"(529,314)","(316,293)","(1087,77)","(992,50)","(682,1042)",,,,,,
94,"(1360,872)","(1081,805)","(638,640)","(1005,538)",,"(529,315)","(316,293)","(1090,76)","(991,50)","(682,1042)",,,,,,
95,"(1360,871)","(1081,805)","(636,640)","(1005,538)",,"(529,313)","(316,293)","(1090,73)","(991,51)","(682,1042)",,,,,,
96,"(1359,869)",,,"(1005,538)","(540,415)","(529,313)",,"(1092,78)","(990,51)","(682,1042)",,,,,,
97,"(1359,869)","(1081,806)",,"(1005,538)",,"(530,313)","(316,293)","(1094,78)","(989,51)",,,,,,,
98,"(1359,867)",,"(635,643)","(1005,538)","(540,415)","(530,313)","(316,293)","(1097,79)","(989,52)","(682,1042)",,,,,,
99,"(1359,867)",,"(634,644)","(1005,539)",,"(536,311)","(316,293)","(1097,77)","(987,52)",,,,,,,
100,"(1359,866)",,"(631,642)","(1005,538)",,,"(314,293)","(1099,78)",,,"(1281,47)",,,,,
101,"(1359,865)",,"(630,642)","(1005,538)","(540,415)","(536,311)","(314,292)","(1100,77)",,,,,,,,
102,"(1359,864)","(1080,805)","(630,642)","(1005,538)","(540,415)","(537,310)","(314,292)","(1103,77)","(990,49)","(682,1042)","(1282,47)",,,,,
103,"(1360,863)","(1080,805)","(631,640)","(1005,538)","(540,415)","(537,312)","(314,292)","(1105,79)","(990,49)",,"(1283,45)",,,,,
104,"(1359,862)","(1080,805)","(629,641)","(1005,538)",,"(537,310)","(313,292)","(1106,79)",,,,,,,,
105,"(1360,862)","(1080,805)","(630,639)","(1005,538)",,"(537,309)","(313,291)","(1108,80)","(986,51)",,,,,,,
106,"(1360,861)","(1081,805)","(628,639)","(1005,538)","(540,414)","(539,309)","(314,291)","(1110,81)","(989,48)",,,,,,,
107,"(1360,861)","(1081,805)","(628,641)","(1004,537)","(540,414)","(539,309)","(314,290)","(1111,81)","(988,48)",,,,,,,
108,"(1360,860)","(1080,805)","(627,639)","(1004,537)",,"(539,308)","(314,290)","(1113,83)","(984,50)",,"(1279,45)",,,,,
109,"(1360,860)","(1080,805)","(627,640)","(1004,537)",,"(540,308)","(314,290)","(1114,84)","(983,50)",,,,,,,
110,"(1360,859)","(1080,805)","(627,640)","(1004,537)",,"(540,307)","(314,290)","(1116,84)","(987,48)",,,,,,,
111,"(1360,859)","(1080,805)","(627,640)","(1004,537)",,"(541,308)","(314,290)","(1123,86)","(984,50)",,,,,,,
112,"(1361,859)","(1081,805)","(626,637)","(1005,537)",,,"(313,290)","(1120,86)","(984,51)",,,,,,,
113,,,,"(1004,537)",,,"(313,290)","(1123,87)","(984,51)",,,,,,,
114,"(1360,858)","(1081,805)","(625,640)","(1005,537)",,"(541,308)","(313,291)","(1125,88)","(983,51)","(682,1042)",,,,,,
115,"(1361,857)","(1081,806)","(625,639)","(1005,538)",,"(542,308)","(313,291)","(1126,90)","(983,52)",,"(1281,46)",,,,,
116,"(1360,857)","(1081,806)","(624,640)","(1005,538)",,,"(313,290)","(1127,90)","(987,49)",,,,,,,
117,"(1360,857)","(1081,806)","(622,643)","(1005,538)",,"(542,308)","(313,289)","(1129,92)","(983,52)","(681,1042)",,,,"(1324,1041)",,
118,,,"(623,642)","(1005,538)",,"(542,308)","(313,289)","(1130,93)","(987,49)",,,,,"(1325,1041)",,
119,"(1362,857)","(1081,805)","(622,641)","(1005,538)","(540,415)","(542,308)","(312,288)","(1131,95)","(981,52)",,,,,,,
120,"(1362,857)","(1081,805)","(624,641)","(1005,538)",,"(542,308)","(312,287)","(1133,96)","(982,52)",,,,,,,
121,"(1360,853)","(1081,805)","(623,638)","(1005,538)",,,,"(1135,97)","(984,52)",,"(1281,45)","(726,282)",,,,
