frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_12,ID_14,ID_15,ID_16,ID_17,ID_18,ID_21,ID_23,ID_24,ID_25,ID_27,ID_28,ID_30,ID_32,ID_33,ID_34,ID_36
533,"(880,979)","(1351,867)","(790,931)","(1328,813)","(908,570)","(829,865)","(497,1018)","(696,132)",,"(1192,488)","(909,1023)",,,,,,,,,,,,,,,,,
534,"(882,981)","(1351,869)","(790,932)","(1328,814)","(908,571)","(829,865)","(496,1019)","(696,130)",,"(1191,488)",,,,,,,,,,,,,,,,,,
535,"(880,980)","(1351,870)","(789,933)","(1328,814)","(904,569)","(829,866)","(495,1019)","(697,131)",,"(1191,487)",,,,,,,,,,,,,,,,,,
536,"(885,979)","(1351,869)","(789,933)","(1328,814)","(904,569)","(829,866)","(495,1019)","(698,134)",,"(1191,488)",,,,,,,,,,,,,,,,,,
537,"(885,981)","(1353,868)","(792,929)","(1327,814)","(904,569)","(829,866)","(493,1019)","(697,134)",,"(1190,487)","(909,1024)",,,,,,,,,,,,,,,,,
538,"(884,982)","(1353,868)","(793,929)","(1327,813)","(904,569)","(829,866)","(493,1019)","(697,133)",,"(1190,486)","(909,1024)",,,,,,,,,,,,,,,,,
539,"(884,978)","(1354,867)","(790,933)","(1327,813)","(904,568)","(829,865)","(491,1019)","(697,132)",,"(1190,485)","(905,1019)",,,,,,,,,,,,,,,,,"(1237,1041)"
540,"(883,980)","(1355,862)","(789,932)","(1328,813)","(904,569)","(829,865)","(491,1019)","(698,132)",,"(1189,486)","(909,1022)",,,,,,,,,,,,,,,,,"(1237,1040)"
541,"(885,980)","(1355,860)","(789,931)","(1328,813)","(905,568)","(829,865)","(493,1019)","(697,130)",,"(1189,485)","(909,1021)",,,,,,,,,,,,,,,,,"(1238,1040)"
542,"(885,975)","(1356,858)","(791,931)","(1328,813)","(904,568)","(829,864)",,"(698,131)",,"(1189,483)",,,,,,,,,,,,,,,,,,"(1238,1040)"
543,"(886,976)",,"(791,930)","(1328,812)","(908,569)","(829,864)",,"(698,129)",,"(1190,482)",,,,,,,,,,,,,,,,,,
544,"(887,976)","(1356,859)","(790,929)","(1328,811)","(905,567)","(829,863)",,"(699,131)",,"(1189,482)","(910,1021)",,,,,,,,,,,,,,,,,
545,"(885,974)","(1356,859)","(790,929)","(1328,811)","(905,567)","(829,863)",,"(699,130)",,"(1189,482)",,,,,,,,,,,,,,,,,,
546,"(886,974)","(1356,851)","(790,929)","(1329,811)","(909,569)","(830,863)",,"(698,129)",,"(1189,481)","(905,1018)",,,,,,,,,,,,,,,,,
547,"(885,974)","(1356,852)","(789,929)","(1328,811)","(905,568)","(830,864)",,,,"(1187,480)",,,,,,,,,,,,,,,,,,
548,"(883,975)","(1356,850)","(793,928)","(1328,812)","(905,568)","(829,864)","(486,1021)",,,"(1188,481)",,,,,,,,,,,,,,,,,,
549,"(884,975)","(1357,849)","(793,927)","(1328,812)","(909,570)","(830,864)","(484,1019)","(698,128)",,"(1188,482)",,,,,,,,,,,,,,,,,,
550,"(887,974)","(1356,850)","(788,930)","(1328,812)","(909,570)","(829,865)","(483,1018)","(697,129)",,"(1187,482)",,,,,,,,,,,,,,,,,,
551,"(884,976)","(1356,849)","(788,930)","(1328,813)","(909,570)","(829,865)","(483,1018)",,,"(1186,482)","(909,1022)",,,,,,,,,,,,,,,,,"(1238,1040)"
552,"(885,976)","(1357,853)","(792,928)","(1328,813)","(909,571)","(829,866)","(484,1019)","(698,130)",,"(1187,483)",,,,,,,,,,,,,,,,,,
553,"(884,973)",,"(788,931)","(1328,813)","(909,571)","(829,866)","(484,1019)","(698,130)",,"(1186,483)",,,,,,,,,,,,,,,,,,"(1236,1041)"
554,"(881,977)",,"(792,929)","(1328,813)","(909,571)","(829,865)","(482,1019)",,,"(1185,484)",,,,,,,,,,,,,,,,,,
555,"(881,971)",,"(791,928)","(1327,813)",,"(829,866)","(478,1019)","(699,131)",,"(1184,484)","(909,1023)",,,,,,,,,,,,,,,,,
556,"(881,971)","(1356,845)","(791,928)","(1327,813)","(909,571)","(829,865)","(479,1018)",,,"(1185,485)",,,,,,,,,,,,,,,,,,
557,"(883,970)","(1356,845)","(791,928)","(1328,813)","(908,571)","(829,866)","(476,1018)","(699,130)",,"(1184,484)",,,,,,,,,,,,,,,,,,
558,"(881,970)","(1356,843)","(791,928)","(1328,813)","(909,571)","(829,865)","(479,1020)","(699,130)",,"(1184,484)","(909,1023)",,,,,,,,,,,,,,,,,
559,"(881,970)",,"(791,928)","(1328,813)",,"(829,865)","(478,1018)","(698,130)",,"(1183,483)",,,,,,,,,,,,,,,,,,
560,"(881,970)","(1357,841)","(792,927)","(1329,812)",,"(829,865)","(474,1019)","(699,130)",,"(1184,483)",,,,,,,,,,,,,,,,,,"(1237,1040)"
561,"(881,969)",,"(788,929)","(1328,812)",,"(829,864)","(476,1019)","(700,130)",,"(1184,484)",,,,,,,,,,,,,,,,,,
562,"(881,969)","(1357,839)","(792,926)","(1328,811)",,"(829,864)","(474,1018)","(700,130)",,"(1183,483)",,,,,,,,,,,,,,,,,,
563,"(883,969)","(1357,838)","(792,926)","(1328,811)",,"(829,864)","(472,1018)","(700,130)",,"(1183,483)",,,,,,,,,,,,,,,,,,
564,"(882,969)","(1357,837)","(788,928)","(1328,811)","(906,567)","(829,864)","(472,1019)","(701,129)",,"(1183,483)",,,,,,,,,,,,,,,,,,
565,"(883,969)","(1357,836)","(788,928)","(1328,811)",,"(829,864)","(469,1016)","(701,129)",,"(1183,484)","(905,1018)",,,,,,,,,,,,,,,,,
566,"(883,968)",,"(788,928)","(1328,811)",,"(829,864)","(469,1018)","(701,130)",,"(1183,483)","(905,1018)",,,,,,,,,,,,,,,,,
567,"(885,968)","(1358,835)","(791,926)","(1328,811)",,"(829,864)","(467,1016)","(701,131)",,"(1183,485)",,,,,,,,,,,,,,,,,"(122,1037)",
568,"(883,967)",,"(792,927)","(1329,812)","(906,568)","(830,864)",,"(701,131)",,"(1182,486)","(905,1019)",,,,,,,,,,,,,,,,,
569,"(878,965)",,"(791,928)","(1328,813)","(906,568)","(830,865)",,"(701,131)",,"(1182,486)",,,,,,,,,,,,,,,,,,
570,"(884,967)","(1357,831)","(791,928)","(1328,813)","(909,570)","(829,866)","(462,1020)","(702,131)",,"(1182,485)","(909,1024)",,,,,,,,,,,,,,,,,
571,"(885,966)","(1358,829)","(791,928)","(1328,813)","(910,570)","(829,866)","(457,1020)","(703,132)",,"(1182,487)","(909,1024)",,,,,,,,,,,,,,,,,
572,"(887,964)","(1357,827)","(791,929)","(1328,814)","(909,570)","(829,866)",,"(704,132)",,"(1182,485)","(909,1024)",,,,,,,,,,,,,,,,,
573,"(888,965)","(1357,826)","(791,929)","(1328,814)","(909,570)","(829,866)","(456,1018)","(704,132)",,"(1180,486)",,,,,,,,,,,,,,,,,,
574,"(886,964)","(1357,824)","(791,928)","(1327,813)","(909,571)","(829,866)","(455,1020)","(705,132)",,"(1180,484)","(908,1024)",,,,,,,,,,,,,,,,,
575,"(886,963)","(1357,823)","(788,930)","(1327,813)","(910,570)","(829,866)","(454,1019)","(705,132)",,"(1179,486)","(908,1024)",,,,,,,,,,,,,,,,,
576,"(887,963)","(1358,821)","(788,929)","(1328,812)","(910,570)","(829,865)","(454,1017)","(706,132)",,"(1179,485)","(909,1024)",,,,,,,,,,,,,,,,,
577,"(888,961)","(1358,820)","(788,929)","(1328,812)","(909,569)","(829,865)","(450,1017)",,,"(1178,484)","(909,1023)",,,,,,,,,,,,,,,,,
578,"(888,961)","(1358,819)","(792,925)","(1328,812)","(909,569)","(829,864)","(451,1017)","(707,132)",,"(1179,483)","(910,1023)",,,,,,,,,,,,,,,,,
579,"(882,960)","(1358,817)","(788,927)","(1328,812)","(906,567)","(829,864)","(450,1019)","(708,132)",,"(1177,481)","(909,1022)",,,,,,,,,,,,,,,,,
580,"(887,960)","(1357,815)","(788,927)","(1328,811)","(910,569)","(829,864)","(448,1017)","(708,132)",,"(1179,482)",,,,,,,,,,,,,,,,,,
581,"(887,959)","(1357,814)","(788,928)","(1328,811)","(910,568)","(829,864)","(446,1017)","(709,132)",,"(1179,479)",,,,,,,,,,,,,,,,,,
582,"(888,958)","(1358,818)","(788,927)","(1328,811)","(909,568)","(830,864)","(447,1016)","(709,132)",,"(1176,480)",,,,,,,,,,,,,,,,,,
583,"(886,960)","(1358,813)","(788,927)","(1328,811)","(909,568)","(829,864)","(446,1018)","(709,133)",,"(1178,478)",,,,,,,,,,,,,,,,,,
584,"(885,960)","(1358,816)","(788,927)","(1328,811)","(910,568)","(829,864)","(444,1019)","(709,134)",,"(1175,479)","(909,1023)",,,,,,,,,,,,,,,,,
585,"(886,960)","(1358,813)","(788,927)","(1328,812)","(909,569)","(829,864)","(443,1020)","(711,131)",,"(1175,479)",,,,,,,,,,,,,,,,,,
586,"(885,956)","(1357,808)","(788,927)","(1328,812)","(909,569)","(829,864)","(442,1019)","(709,135)",,"(1169,478)",,,,,,,,,,,,,,,,,,
587,"(887,956)","(1357,808)","(788,928)","(1328,813)","(910,569)","(829,865)","(440,1018)","(710,135)",,"(1175,483)","(905,1023)",,,,,,,,,,,,,,,,,
588,"(882,956)","(1357,807)","(788,928)","(1328,813)","(909,569)","(829,865)","(440,1016)","(711,134)",,"(1173,484)",,,,,,,,,,,,,,,,,,"(1239,1041)"
589,"(883,956)","(1357,806)","(788,927)","(1328,814)","(910,570)","(829,865)","(438,1018)","(713,137)",,"(1172,483)","(908,1023)",,,,,,,,,,,,,,,,,"(1239,1041)"
590,"(883,956)","(1357,808)","(788,927)","(1329,814)","(910,570)","(829,865)","(436,1016)","(712,138)",,"(1176,485)",,,,,,,,,,,,,,,,,,"(1238,1041)"
591,"(881,957)","(1357,807)","(787,927)","(1329,814)","(910,570)","(828,866)","(433,1018)","(711,134)",,"(1174,486)",,,,,,,,,,,,,,,,,,
592,"(883,957)","(1357,800)","(788,927)","(1329,814)","(909,570)","(828,866)","(432,1017)","(712,135)",,"(1175,486)",,,,,,,,,,,,,,,,,,
593,"(881,953)","(1356,798)","(788,927)","(1328,813)","(909,569)","(826,866)","(428,1016)","(712,135)",,"(1174,484)","(908,1024)",,,,,,,,,,,,,,,,,
594,"(883,952)","(1358,802)","(788,927)","(1329,813)","(909,569)","(826,867)","(429,1016)","(712,134)",,"(1174,484)","(909,1024)",,,,,,,,,,,,,,,,,
595,"(880,951)","(1357,795)","(788,926)","(1329,813)","(909,569)","(825,865)","(427,1015)","(714,136)",,"(1172,484)",,,,,,,,,,,,,,,,,,
