frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_12,ID_13
117,"(138,1017)",,"(66,951)",,,"(70,775)","(1014,742)","(957,336)","(186,143)",,,,,
118,"(138,1017)",,"(66,951)",,,"(70,775)","(1014,742)","(957,336)","(184,144)",,,,"(1363,886)",
119,"(139,1016)",,"(65,951)",,,"(70,772)","(1014,741)","(957,336)","(179,145)",,,,"(1363,886)",
120,"(139,1017)",,"(65,950)",,,"(70,772)","(1014,741)","(956,335)","(180,146)",,,,"(1363,886)",
121,"(139,1017)",,"(65,950)",,,"(70,772)","(1014,741)","(956,335)","(178,146)",,,,"(1363,885)",
122,"(139,1017)",,"(65,950)",,,"(70,772)","(1014,741)","(957,336)","(177,147)",,,,"(1363,886)",
123,"(139,1016)",,"(65,949)",,,"(70,772)","(1014,741)","(957,335)","(176,148)",,,,"(1363,886)",
124,"(139,1016)",,"(66,949)",,,"(70,772)","(1014,741)","(956,335)","(175,149)",,,,"(1363,886)",
125,"(139,1017)",,"(65,950)",,,"(70,772)","(1014,741)","(956,336)","(174,151)",,,,"(1363,886)",
126,"(139,1017)",,"(65,950)",,,"(70,773)","(1014,742)","(956,336)","(173,153)",,,,"(1363,887)",
127,"(139,1018)",,"(65,951)",,"(1363,904)","(70,774)","(1014,743)","(956,337)","(172,155)",,,,"(1360,875)",
128,"(139,1018)",,"(66,951)",,"(1363,904)","(70,774)","(1014,743)","(956,337)","(171,156)",,,,"(1360,875)",
129,"(138,1018)",,"(65,951)",,,"(70,774)","(1014,743)","(955,337)","(169,159)",,,,"(1363,887)",
130,"(142,1017)",,"(65,952)",,,"(70,774)","(1014,743)","(955,337)","(168,159)",,,,"(1363,887)",
131,"(139,1019)",,"(65,952)",,,"(70,774)","(1014,743)","(959,337)","(166,159)",,,,"(1363,887)",
132,"(142,1017)",,"(65,952)",,,"(70,774)","(1014,743)","(958,336)","(165,161)",,"(200,1021)",,"(1363,887)",
133,"(139,1018)",,"(65,952)",,,"(70,774)","(1014,743)","(954,337)","(164,162)",,,,"(1363,888)",
134,"(141,1017)",,"(65,952)",,,"(70,774)","(1014,743)","(957,336)","(164,162)",,,,"(1363,887)",
135,"(138,1017)",,"(65,951)",,,"(70,773)","(1014,742)","(957,334)","(163,163)",,,,"(1363,887)",
136,"(138,1017)",,"(65,951)",,,"(70,773)","(1014,742)","(956,335)","(162,165)",,,,"(1363,888)",
137,"(139,1017)",,"(65,950)",,,"(70,772)","(1014,742)","(953,336)","(160,164)",,,,"(1363,886)",
138,"(139,1017)",,"(66,951)",,,"(70,773)","(1014,742)","(956,334)","(160,165)",,,,"(1363,886)",
139,"(139,1017)",,"(66,950)",,,"(70,772)","(1014,741)","(952,335)","(158,166)",,,,"(1363,886)",
140,"(138,1017)",,"(66,950)",,,"(70,772)","(1014,741)","(956,334)","(158,168)",,,,"(1363,886)",
141,"(139,1017)",,"(65,950)",,,"(70,772)","(1014,741)","(952,335)","(156,169)",,,,"(1363,886)",
142,"(139,1017)",,"(65,950)",,,"(70,773)","(1014,742)","(956,334)","(155,170)",,,,"(1363,886)",
143,"(139,1017)",,"(65,951)",,,"(70,773)","(1014,742)","(956,334)","(155,172)",,,,"(1363,886)",
144,"(138,1017)",,"(65,951)",,"(1363,903)","(70,773)","(1014,742)","(952,336)","(154,173)",,,,"(1363,873)",
145,"(138,1018)",,"(65,951)",,,"(70,773)","(1014,742)","(953,337)","(153,174)",,,,"(1363,887)",
146,"(138,1018)",,"(65,951)",,,"(70,773)","(1014,742)","(953,337)","(152,176)",,,,"(1363,886)",
147,"(138,1018)",,"(65,952)",,,"(70,773)","(1014,742)","(952,337)","(151,177)",,,,"(1363,887)",
148,"(142,1017)","(1325,1029)","(65,952)",,,"(70,774)","(1014,743)","(952,337)","(150,179)",,"(200,1021)",,"(1363,887)",
149,"(139,1018)",,"(65,952)","(1362,974)",,"(70,774)","(1014,743)","(952,337)","(148,180)",,,,"(1363,887)",
150,"(138,1018)",,"(65,952)",,,"(70,774)","(1014,743)","(952,337)","(147,181)",,"(208,1022)",,"(1363,887)",
151,"(139,1018)",,"(65,951)",,,"(70,773)","(1014,742)","(956,335)","(146,181)",,,"(721,1033)","(1363,887)",
152,"(138,1018)",,"(65,951)",,,"(70,773)","(1014,742)","(956,335)","(145,182)",,,,"(1363,888)",
