frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_12,ID_13,ID_14,ID_15,ID_16,ID_17,ID_19,ID_20
580,"(61,592)",,"(364,798)","(501,415)","(864,54)","(1060,138)","(1252,159)",,,,,"(61,224)","(45,1016)",,,,"(191,57)",,,
581,"(63,591)",,"(363,799)","(501,415)","(866,56)",,"(1252,158)",,,"(1047,1024)",,"(61,224)",,,"(1154,1038)",,"(190,56)",,,
582,,,"(362,799)","(501,415)","(866,54)","(1062,139)","(1251,158)",,,"(1045,1024)",,"(61,224)","(45,1019)",,,"(1374,546)","(196,55)",,,
583,,,"(362,800)","(500,415)","(866,58)","(1060,139)","(1250,157)",,,"(1045,1023)",,"(61,224)","(45,1016)",,,"(1374,546)","(192,56)",,,
584,,,"(360,799)","(499,416)","(871,58)","(1060,139)","(1249,158)",,,"(1044,1022)",,,,,,,,,,
585,,,"(359,802)","(499,416)",,"(1060,139)","(1247,158)",,,"(1043,1023)",,"(60,223)",,,,,"(196,57)",,,
586,,,"(359,802)","(499,416)","(875,58)","(1060,139)","(1247,162)",,,,,"(61,225)",,,,,"(197,57)",,,
587,,,"(359,803)","(499,416)","(876,58)","(1060,139)","(1244,164)",,,,,"(61,225)",,,,,"(197,57)",,,
588,,,"(358,806)","(499,416)","(877,58)","(1060,139)","(1242,164)",,,,,"(61,225)",,,,,,,,
589,,,"(357,807)","(499,416)","(877,58)","(1060,139)","(1240,164)",,,,,"(61,225)",,,,,"(200,56)",,,
590,"(63,591)",,"(356,807)","(499,416)","(883,58)","(1061,139)","(1238,164)",,,,,"(62,225)",,,,,,,,
591,"(64,591)",,"(355,807)","(500,417)","(884,55)","(1061,139)","(1234,162)",,,,,"(61,225)",,,,,"(203,57)",,,
592,"(67,591)",,"(355,807)","(500,416)","(885,54)","(1061,139)","(1231,162)",,,,"(1369,802)","(62,225)","(46,1016)",,,,"(205,57)",,,
593,"(68,591)",,"(354,808)","(500,417)","(894,56)","(1060,139)","(1229,161)",,,,,"(62,224)","(46,1017)",,,,"(209,56)",,,
594,"(69,588)",,"(353,809)","(500,416)","(890,56)","(1061,139)","(1225,161)",,,,,"(62,225)",,,,,"(209,58)",,,"(1221,166)"
595,"(67,587)",,"(353,809)","(501,415)",,,"(1224,160)",,,"(1044,1019)",,,"(45,1020)",,,,"(209,58)",,,
