frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_12,ID_13,ID_14,ID_16,ID_18,ID_19,ID_20,ID_21,ID_22
529,"(1337,1012)","(920,946)",,"(1312,286)","(834,202)","(1355,133)","(413,122)","(1198,96)","(1357,70)","(669,65)",,,,,,,,,,,
530,"(1337,1012)","(921,945)",,"(1310,285)",,,"(413,122)","(1199,95)","(1357,69)","(669,64)","(1034,59)",,,,,,,,,,
531,"(1335,1013)","(921,945)",,"(1310,287)","(836,203)",,"(412,122)","(1198,95)","(1357,69)","(668,64)",,,,,,,,,,,
532,"(1334,1013)","(921,944)",,"(1310,286)","(835,203)",,"(413,121)","(1199,96)","(1357,70)","(669,64)",,,,,,,,,,,
533,"(1334,1013)","(922,943)",,"(1310,287)","(837,204)",,"(415,121)","(1198,96)","(1356,70)","(669,64)",,,,,,,,,,,
534,"(1334,1013)","(921,943)",,"(1310,287)","(834,202)",,"(412,121)","(1199,96)","(1357,70)","(669,64)",,,,,,,,,,,
535,"(1334,1013)","(922,942)",,"(1310,287)","(837,203)",,"(412,122)","(1198,96)","(1357,70)","(668,64)",,,,,,,,,,,
536,"(1333,1013)","(922,941)",,"(1311,288)","(837,203)",,"(412,122)","(1198,95)","(1356,70)","(668,65)",,,,,,,,,,,
537,"(1332,1012)","(922,941)",,"(1311,288)","(837,203)",,"(412,122)","(1198,96)","(1356,70)","(669,64)","(1033,59)",,,,,,,,,,
538,"(1332,1012)","(923,941)",,"(1313,290)",,,"(412,122)","(1198,96)","(1356,70)","(668,64)",,,,,,,,,,,
539,"(1330,1010)","(922,941)",,"(1314,290)","(837,203)",,"(412,121)","(1198,95)","(1357,69)","(668,64)",,,,,,,,,,,
540,"(1329,1011)","(923,939)",,"(1313,288)","(837,203)",,"(412,121)","(1198,95)","(1357,70)","(669,64)",,,,,,,,,,,
541,"(1330,1011)","(924,938)",,"(1314,288)","(837,203)",,"(415,121)","(1198,95)","(1356,70)","(668,64)","(1033,59)",,,,,,,,,,
542,"(1330,1011)","(923,938)",,"(1313,288)","(837,203)",,"(412,121)","(1198,95)","(1357,69)","(668,64)",,,,,,,,,,,
543,"(1333,1011)","(925,938)",,"(1314,288)","(837,203)",,"(412,121)","(1198,96)","(1357,69)","(668,64)","(1033,59)",,,,,,,,,,
544,"(1332,1011)","(924,937)",,"(1317,290)","(834,203)",,"(412,122)","(1196,90)","(1357,69)","(669,64)",,,,,,,,,,,
545,"(1331,1012)","(924,937)",,"(1318,290)","(837,203)",,"(412,122)","(1198,94)","(1357,69)","(669,64)",,,,,,,,,,,
546,"(1331,1012)","(924,937)",,"(1316,288)",,,"(412,121)","(1196,90)","(1357,69)","(668,64)",,,,,,,,,,,
547,"(1331,1012)","(924,937)",,"(1320,290)","(834,203)",,"(412,122)","(1198,94)","(1357,69)","(668,64)",,,,,,,,,,,
548,"(1330,1012)","(925,936)",,"(1314,288)","(837,203)",,"(412,121)","(1198,94)","(1356,69)","(668,64)",,,,,,,,,,,
549,"(1330,1012)","(925,935)",,"(1320,291)","(834,203)",,"(412,122)","(1198,94)","(1356,69)","(668,64)",,,,,,,,,,,
550,"(1332,1013)","(929,931)",,"(1321,291)","(837,203)",,"(412,121)","(1198,95)","(1357,69)","(668,64)",,,,,,,,,,,
551,"(1328,1013)","(925,934)",,"(1321,293)",,,"(412,121)","(1198,96)","(1357,69)","(668,64)",,,,,,,,,,,
552,"(1328,1013)","(925,933)","(1366,1009)","(1319,291)","(836,203)",,"(416,121)","(1198,95)","(1356,70)","(668,64)",,,,,,,,,,,
553,"(1327,1014)","(927,933)",,"(1322,292)","(836,203)",,"(412,123)","(1197,95)","(1362,63)","(668,64)",,,,,,,,,,,
554,"(1326,1013)","(932,932)",,"(1323,294)","(836,203)",,"(413,123)","(1198,95)","(1356,70)","(668,64)",,,,,,,,,,,
555,"(1326,1014)","(931,932)","(1366,1009)","(1324,293)","(836,203)",,"(414,123)","(1198,96)","(1356,70)","(668,64)",,,,,,,,,,,
556,"(1325,1014)","(928,930)","(1366,1008)","(1321,293)",,,"(418,120)","(1198,95)","(1356,69)","(668,64)",,,,,,,,,,"(45,821)",
557,"(1325,1014)","(930,930)",,"(1324,292)",,,"(418,120)","(1198,94)","(1356,69)","(668,63)",,,,,,,,,,,
558,"(1325,1014)","(931,929)",,"(1317,292)","(837,203)",,"(419,121)","(1198,95)","(1357,69)","(668,64)",,,,,,,,,,,
559,"(1322,1013)","(932,929)",,"(1323,292)","(837,203)",,"(419,120)","(1198,94)","(1356,69)","(668,64)",,,,,,,,,,,
560,"(1324,1014)","(933,928)",,"(1325,293)","(837,203)",,"(419,120)","(1198,94)","(1357,69)","(668,64)",,,,,,,,,,,
561,"(1321,1013)","(934,927)",,"(1325,292)","(837,202)",,"(420,119)","(1198,94)","(1357,70)","(668,63)",,,,,,,,,,,
562,"(1321,1013)","(935,927)",,"(1320,293)","(837,202)",,"(417,121)","(1198,95)","(1357,69)","(668,64)",,,,,,,,,,,
563,"(1321,1014)","(935,927)",,"(1320,297)","(836,202)",,"(417,121)","(1198,94)","(1356,70)","(668,64)",,,,,,,,,,,
564,"(1320,1011)","(934,927)",,"(1320,298)",,,"(421,119)","(1198,94)","(1356,69)","(668,64)",,,,,,,,,,,
565,"(1321,1011)","(934,927)",,"(1321,299)","(837,203)",,"(422,119)","(1196,91)","(1356,69)","(668,64)",,,"(81,57)",,,,,,,,
566,"(1320,1011)","(935,928)",,"(1320,298)","(837,202)",,"(423,118)","(1196,90)","(1356,69)","(668,64)",,,"(81,57)",,,,,,,,
567,"(1320,1015)","(935,928)","(1366,1009)","(1320,299)","(837,202)",,"(423,118)","(1196,91)","(1356,69)","(668,64)",,,"(81,58)",,,,,,,,
568,"(1318,1016)","(935,927)",,"(1317,293)","(836,203)",,"(421,122)","(1198,95)","(1356,70)","(668,64)",,,,,,,,,,,
569,"(1317,1017)","(934,927)",,"(1317,293)","(833,203)",,"(421,122)","(1198,95)","(1356,70)","(668,64)",,,,,,,,,,,
570,"(1318,1017)","(934,924)",,"(1317,293)","(836,203)",,"(422,122)","(1198,96)","(1357,70)","(668,64)",,,,,,,,,,,
571,"(1315,1016)","(934,924)",,"(1319,299)","(836,203)",,"(422,122)","(1197,95)","(1356,70)","(667,64)",,,,,,,,,"(1002,45)",,
572,"(1316,1015)","(934,922)",,"(1316,292)","(836,202)",,"(422,121)","(1198,95)","(1356,69)","(666,64)",,,"(81,57)",,,,,,,,
573,"(1316,1015)","(934,921)",,"(1315,293)","(836,203)",,"(425,119)","(1198,95)","(1356,69)","(666,64)","(1033,60)",,,,,,,,,,
574,"(1315,1015)","(934,921)",,"(1315,293)","(837,203)",,"(422,121)","(1198,95)","(1356,69)","(666,64)",,,,,,,,,,,
575,"(1314,1014)","(934,920)",,"(1315,293)","(837,203)",,"(424,118)","(1198,94)","(1356,69)","(667,64)","(1033,60)",,,,,,,,,,
576,"(1315,1017)","(935,919)",,"(1315,293)","(836,203)","(1354,133)","(425,119)","(1198,95)","(1356,70)","(666,64)","(1033,60)",,"(81,57)",,,,,,,,
577,"(1313,1015)","(935,920)",,"(1315,293)","(836,202)","(1354,133)","(426,117)","(1198,94)","(1356,70)","(666,64)","(1033,60)",,,,,,,,,,
578,"(1314,1014)","(936,921)",,"(1315,293)","(836,203)","(1354,133)","(426,117)","(1198,94)","(1356,69)","(667,64)",,,"(82,57)",,,,,,,,
579,"(1314,1014)","(936,921)",,"(1314,293)","(836,202)","(1354,133)","(427,117)","(1198,95)","(1356,69)","(667,64)",,,,,,,,,,,
580,"(1314,1017)","(936,921)",,"(1314,293)","(837,202)",,"(426,115)","(1198,94)","(1356,70)","(667,64)",,,,,,,,,,,
581,"(1313,1014)","(936,921)",,"(1314,293)","(837,203)","(1354,133)","(428,116)","(1196,90)","(1356,70)","(667,64)",,,,,,,,,,,
582,"(1312,1015)","(935,922)",,"(1314,293)","(836,202)","(1354,133)","(427,115)","(1196,90)","(1356,70)","(667,63)",,,"(82,57)",,,,,,,,
583,"(1311,1017)","(936,922)",,"(1314,293)","(837,202)","(1355,134)","(427,115)","(1198,95)","(1356,70)","(667,64)",,,"(82,58)",,,,,,,,
584,"(1309,1019)","(936,921)",,"(1313,293)","(836,202)","(1354,133)","(428,115)","(1198,94)","(1356,70)","(667,64)",,,,,,,,,,,
585,"(1310,1019)","(937,921)",,"(1313,293)","(836,203)","(1354,133)","(428,115)","(1198,95)","(1356,70)","(667,64)",,,,,,,,,,,
586,"(1309,1017)","(937,922)",,"(1313,293)","(837,203)","(1354,133)","(429,115)","(1198,95)","(1356,70)","(667,64)",,,,,,,,,,,
587,"(1309,1015)","(938,922)",,"(1318,299)","(836,203)","(1355,133)","(431,115)","(1198,95)","(1356,69)","(667,64)","(1044,58)",,,,,,,,,,
588,"(1307,1017)","(937,921)",,"(1317,299)","(834,203)",,"(431,116)","(1198,96)","(1357,70)","(667,64)",,,,,,,,,,,
589,"(1310,1018)","(937,920)",,"(1317,300)","(836,203)","(1354,134)","(431,115)","(1198,96)","(1357,70)","(667,64)",,,,,,,,,,,
590,"(1310,1018)","(937,920)",,"(1313,294)","(836,203)",,"(431,115)","(1196,91)","(1356,70)","(667,64)",,,,,,,,,,,
591,"(1309,1017)","(937,920)",,"(1317,299)","(832,201)","(1354,134)","(432,115)","(1198,96)","(1357,70)","(667,64)",,,,,,,,,,,
592,"(1309,1016)","(939,919)",,"(1313,293)","(836,203)","(1354,134)","(432,115)","(1198,96)","(1356,69)","(667,64)",,,,,,,,,,,
593,"(1309,1017)","(939,919)",,"(1313,294)","(832,201)","(1354,134)","(433,114)","(1198,95)","(1356,70)","(666,64)",,,,,,,,,,,
594,"(1308,1017)","(941,915)",,"(1312,294)","(836,203)","(1354,134)","(433,114)","(1198,96)","(1356,70)","(666,64)",,,,,,,,,,,
595,"(1304,1017)","(941,915)",,"(1313,293)",,"(1352,133)","(440,109)","(1198,95)","(1355,69)","(666,63)",,,,,,,,,,,
